Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,7.66,,4.4,,20.65,,1.16,4.08,4.08,1.44
12M 2009,52.92,73.23,75.54,50.61,6.9,6.96,4.98,5.4,19.73,20.22,1.15,1.15,4.32,4.32,1.44
12M 2010,53.69,64.26,80.72,37.23,6.8,7.07,5.68,6.1,16.33,16.08,1.0,1.01,4.07,4.07,1.41
12M 2011,52.4,45.14,87.35,10.19,6.97,6.44,8.09,9.03,13.36,11.48,1.06,1.0,10.88,10.88,1.14
12M 2012,49.36,41.22,95.29,-4.71,7.39,6.89,8.85,7.86,10.21,9.73,1.02,0.9,14.9,14.9,1.1
12M 2013,43.17,38.99,97.07,-14.91,8.45,7.98,9.36,9.42,8.46,7.56,1.01,0.96,17.08,17.08,1.1
12M 2014,50.4,32.0,115.59,-33.19,7.24,6.16,11.41,12.36,5.77,4.98,0.87,0.81,12.0,12.0,1.12
12M 2015,63.58,28.2,125.47,-33.69,5.74,5.21,12.95,11.34,4.65,4.4,0.77,0.73,6.94,6.94,1.19
12M 2016,64.2,30.94,122.24,-27.1,5.69,6.02,11.8,11.28,4.71,4.74,0.62,0.59,2.26,2.26,1.48
12M 2017,53.41,22.8,106.56,-30.35,6.83,5.32,16.01,13.45,7.08,6.87,0.68,0.61,2.93,2.93,1.34
12M 2018,60.22,50.61,146.43,-35.6,6.06,4.98,7.21,6.74,7.24,6.97,0.59,0.54,2.04,2.04,1.54
12M 2019,65.81,98.68,199.52,-35.03,5.55,5.33,3.7,3.54,5.54,5.46,0.45,0.44,2.27,2.27,1.39
12M 2020,73.25,202.63,328.29,-52.41,4.98,5.57,1.8,1.56,3.2,3.18,0.25,0.26,4.34,4.34,1.09
12M 2021,45.52,234.96,306.51,-26.03,8.02,7.04,1.55,1.48,2.54,2.03,0.26,0.26,82.05,82.05,1.01
12M 2022,43.29,217.23,242.73,17.79,8.43,6.96,1.68,1.63,2.51,2.54,0.3,0.29,6.14,6.14,1.1
12M 2023,49.72,206.83,195.64,60.91,7.34,6.62,1.76,1.82,2.74,2.79,0.32,0.34,-2.95,-2.95,0.8
12M 2024,53.5,235.99,158.51,130.98,6.82,8.38,1.55,1.5,2.86,2.86,0.3,0.29,1.72,1.72,1.59
