Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.98,0.67,0.3,1.74,0.0,0.0,0.16,0.17,0.74
12M 2009,3.2,1.06,0.22,1.58,0.0,0.0,0.14,0.14,0.58
12M 2010,1.44,0.47,0.26,2.05,0.0,0.0,0.17,0.13,1.05
12M 2011,1.61,0.85,0.23,2.35,0.0,0.0,-0.61,0.1,1.35
12M 2012,1.42,1.35,0.26,1.57,0.0,0.0,0.0,0.17,0.57
12M 2013,0.67,0.6,0.39,1.64,0.0,0.0,0.36,0.24,0.64
12M 2014,0.97,0.92,1.22,2.73,0.0,0.0,1.03,0.45,1.73
12M 2015,1.01,0.2,1.58,3.02,0.0,0.0,1.54,0.52,2.02
12M 2016,1.58,0.24,1.57,2.91,0.0,0.0,1.55,0.54,1.91
12M 2017,0.86,0.21,1.69,3.17,0.0,0.0,1.66,0.53,2.17
12M 2018,0.74,0.17,2.14,4.07,0.0,0.0,2.06,0.53,3.07
