Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,1.24,,2.69
12M 2009,117.76,155.17,96.91,176.02,3.1,3.07,2.35,2.22,2.14,2.08,0.31,0.32,1.73,1.73,1.78
12M 2010,105.87,131.52,72.13,165.26,3.45,3.09,2.78,2.74,2.21,2.16,0.41,0.39,2.79,2.79,1.49
12M 2011,112.24,102.0,66.08,148.16,3.25,3.06,3.58,3.47,2.11,2.12,0.44,0.43,1.69,1.69,2.24
12M 2012,103.07,101.49,78.34,103.07,3.54,3.48,3.6,3.1,2.22,2.13,0.42,0.38,1.01,1.01,3.02
12M 2013,97.65,103.05,85.65,103.05,3.74,3.61,3.54,3.46,2.07,1.95,0.39,0.37,1.35,1.35,2.88
12M 2014,98.05,101.16,79.53,119.68,3.72,3.57,3.61,3.5,1.83,1.73,0.31,0.26,1.74,1.74,1.66
12M 2015,104.77,98.73,80.01,123.49,3.48,3.42,3.7,3.72,1.45,1.35,0.24,0.23,5.61,5.61,1.11
12M 2016,95.67,96.91,76.3,116.28,3.82,3.73,3.77,3.55,1.34,1.32,0.24,0.24,8.4,8.4,1.08
12M 2017,88.43,119.47,67.56,-67.56,4.13,4.05,3.06,2.81,1.2,1.09,0.24,0.24,10.46,10.46,1.07
12M 2018,80.51,149.91,64.18,166.24,4.53,4.38,2.43,2.29,1.09,1.04,0.26,0.26,7.31,7.31,1.12
12M 2019,72.84,144.91,55.51,162.24,5.01,4.98,2.52,2.52,1.09,1.08,0.28,0.27,10.53,10.53,1.09
12M 2020,81.61,164.38,52.92,193.07,4.47,4.54,2.22,2.17,0.97,0.97,0.25,0.25,15.76,15.76,1.05
12M 2021,69.83,146.43,38.99,177.27,5.23,5.23,2.49,,1.13,1.13,0.29,0.28,8.09,8.09,1.1
12M 2022,71.23,159.36,44.33,186.26,5.12,5.16,2.29,2.25,1.11,1.12,0.27,0.27,5.6,5.6,1.15
12M 2023,83.74,168.24,37.53,,4.36,4.36,2.17,2.12,1.02,0.98,0.22,0.22,3.11,3.11,1.23
12M 2024,87.69,185.34,35.37,237.66,4.16,4.04,1.97,,1.08,1.08,0.21,0.2,3.02,3.02,1.2
