Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,,,1.3
12M 2010,24.91,73.87,19.02,79.76,14.66,25.59,4.94,8.99,1.79,3.23,0.48,0.9,16.63,16.63,1.14
12M 2011,21.61,66.23,16.69,71.15,16.89,18.26,5.51,4.85,2.07,2.0,0.54,0.5,3.8,3.8,1.69
12M 2012,20.24,65.41,20.05,65.6,18.04,18.42,5.58,4.83,1.97,1.82,0.53,0.52,6.25,6.25,1.48
12M 2013,22.82,61.07,23.4,60.49,16.0,15.94,5.98,6.24,1.58,1.5,0.49,0.48,-11.99,-11.99,0.83
12M 2014,19.52,56.13,25.63,50.02,18.7,19.25,6.5,5.3,1.54,1.48,0.51,0.49,-16.84,-16.84,0.87
12M 2015,20.24,63.07,28.47,54.84,18.03,15.73,5.79,5.11,1.31,1.28,0.44,0.43,-40.1,-40.1,0.94
12M 2016,22.88,66.0,23.21,65.67,15.95,14.27,5.53,5.34,1.36,1.36,0.45,0.45,12.81,12.81,1.25
12M 2017,24.05,61.41,17.93,67.53,15.18,15.49,5.94,5.93,1.52,1.53,0.48,0.48,155.42,155.42,1.02
12M 2018,30.31,70.48,23.38,77.41,12.04,10.58,5.18,4.3,0.94,0.71,0.42,0.4,-17.68,-17.68,0.9
12M 2019,33.31,73.89,27.99,79.21,10.96,11.56,4.94,5.02,0.68,0.67,0.39,0.39,-6.67,-6.67,0.77
12M 2020,30.32,78.37,26.68,82.01,12.04,11.4,4.66,4.65,0.71,0.71,0.41,0.41,-14.18,-14.18,0.88
12M 2021,24.68,67.01,19.37,72.32,14.79,12.63,5.45,5.24,0.99,1.0,0.55,0.54,53.52,53.52,1.04
12M 2022,27.31,82.24,25.49,84.06,13.36,17.12,4.44,3.71,0.92,0.93,0.49,0.49,18.12,18.12,1.1
12M 2023,22.24,82.84,27.59,77.49,16.41,21.32,4.41,4.53,0.84,0.85,0.45,0.45,32.94,32.94,1.05
12M 2024,21.62,105.99,27.99,99.62,16.88,16.67,3.44,3.04,0.88,0.89,0.44,0.44,3.58,3.58,1.51
