Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,2.14,,0.12,,,0.0
12M 2009,,,,,,,,,2.0,1.77,0.13,0.13,,,0.0
12M 2010,,,,,,,,,0.99,1.16,0.08,0.08,,,0.0
12M 2011,,,,,,,,,2.16,1.53,0.14,0.1,,,0.0
12M 2012,,,,,,,,,4.44,4.57,0.22,0.2,,,0.0
12M 2013,,,,,,,,,6.49,7.06,0.19,0.19,,,0.0
12M 2014,,,,,,,,,11.12,12.69,0.19,0.18,,,0.0
12M 2015,,,,,,,,,10.08,12.6,0.13,0.16,,,0.0
12M 2016,,,,,,,,,7.86,9.65,0.09,0.09,,,0.0
12M 2017,,,,,,,,,9.84,10.31,0.08,0.07,,,0.0
12M 2018,,,,,,,,,8.33,7.65,0.07,0.06,,,0.0
12M 2019,,,,,,,,,7.77,8.5,0.06,0.07,,,0.0
12M 2020,,,,,,,,,5.69,4.74,0.06,0.06,,,0.0
12M 2021,,,,,,,,,4.92,4.92,0.04,0.04,,,0.0
12M 2022,,,,,,,,,9.44,12.22,0.06,0.06,,,0.0
12M 2023,,,,,,,,,13.11,13.34,0.06,0.07,,,0.0
12M 2024,,,,,,,,,16.26,17.62,0.07,0.06,,,0.0
