Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2009,0.93,0.92,0.63,1.78,0.0,0.0,0.55,0.35,0.77
12M 2010,1.14,1.14,0.61,1.98,0.0,0.0,0.36,0.31,0.94
12M 2011,1.06,1.06,0.73,2.01,0.0,0.0,0.66,0.37,0.93
12M 2012,1.24,1.24,0.88,2.2,0.0,0.0,0.77,0.4,1.05
12M 2013,1.25,1.25,0.93,2.33,0.0,0.0,0.79,0.4,1.12
12M 2014,1.23,1.23,0.95,2.31,0.0,0.0,0.81,0.41,1.1
12M 2015,0.75,0.75,0.79,2.11,0.0,0.0,0.71,0.38,0.91
12M 2016,0.89,0.88,0.72,2.05,0.0,0.0,0.64,0.35,0.87
12M 2017,0.65,0.65,0.66,2.0,0.0,0.0,0.62,0.33,0.81
12M 2018,0.62,0.61,0.54,1.85,0.0,0.0,0.51,0.29,0.7
12M 2019,0.59,0.59,0.54,1.82,0.0,0.0,0.51,0.3,0.68
12M 2020,1.26,1.26,0.51,1.78,0.0,0.0,0.5,0.29,0.65
12M 2021,2.21,2.21,0.24,1.56,0.0,0.0,0.16,0.15,0.34
12M 2022,2.56,2.56,0.16,1.48,0.0,0.0,0.14,0.11,0.26
12M 2023,2.14,2.14,0.12,1.45,0.0,0.0,0.06,0.09,0.24
12M 2024,3.32,3.32,0.17,1.5,0.0,0.0,-0.03,0.11,0.26
