Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,452.5,,5.05,,5.09,,1.36,3.91,3.91,2.97
12M 2009,0.22,71.75,68.76,3.21,1660.08,771.44,5.09,4.51,4.7,4.55,1.39,1.28,3.81,3.81,2.81
12M 2010,0.18,80.28,68.62,11.84,2045.92,2434.45,4.55,4.4,4.53,4.16,1.43,1.32,3.79,3.79,2.85
12M 2011,0.24,79.59,71.25,8.58,1531.51,1757.18,4.59,4.87,4.41,4.45,1.4,1.38,3.76,3.76,2.73
12M 2012,0.2,72.47,69.29,3.38,1797.45,1757.0,5.04,5.07,4.86,4.78,1.46,1.42,3.94,3.94,2.66
12M 2013,0.13,77.3,75.51,1.92,2706.73,3895.37,4.72,4.64,4.53,4.27,1.42,1.41,4.25,4.25,2.46
12M 2014,0.15,80.43,83.67,-3.09,2388.0,3467.23,4.54,4.98,4.16,4.22,1.31,1.32,3.39,3.39,2.79
12M 2015,0.21,84.23,90.83,-6.39,1772.83,2080.08,4.33,4.62,4.09,4.14,1.21,1.22,2.96,2.96,2.95
12M 2016,0.49,82.81,89.07,-5.77,747.21,886.42,4.41,4.18,4.48,4.57,1.27,1.29,3.21,3.21,2.81
12M 2017,0.72,84.3,98.85,-13.83,509.51,742.18,4.33,4.66,4.47,4.51,1.18,1.2,2.75,2.75,2.95
12M 2018,0.84,90.36,104.93,-13.73,434.95,402.3,4.04,3.91,4.78,4.89,1.13,1.12,2.33,2.33,3.25
12M 2019,0.94,97.12,110.58,-12.52,387.71,634.55,3.76,4.47,4.93,5.0,1.03,1.02,1.94,1.94,3.54
12M 2020,1.45,161.65,198.13,-35.03,250.96,491.29,2.26,2.63,2.4,2.5,0.46,0.5,1.11,1.11,3.46
12M 2021,1.0,143.4,159.9,-15.5,363.76,534.41,2.55,2.73,2.77,2.92,0.5,0.52,1.11,1.11,3.59
12M 2022,1.18,148.99,148.1,2.07,308.47,405.61,2.45,2.51,3.52,3.6,0.58,0.59,1.21,1.21,3.66
12M 2023,1.89,162.23,160.7,3.42,192.97,231.36,2.25,2.53,3.19,3.17,0.54,0.57,1.15,1.15,3.73
12M 2024,1.55,141.68,160.97,-17.74,236.01,491.59,2.58,6.55,3.07,2.99,0.56,0.59,1.17,1.17,3.61
