Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.1,0.85,1.18,3.15,0.0,0.0,0.77,0.37,2.15
12M 2009,1.12,0.84,1.18,2.8,0.0,0.0,1.05,0.42,1.8
12M 2010,1.11,0.79,1.1,2.96,0.0,0.0,0.9,0.37,1.95
12M 2011,1.38,1.02,0.88,2.66,0.0,0.0,0.54,0.33,1.65
12M 2012,1.59,1.14,1.21,2.97,0.0,0.0,0.89,0.41,1.97
12M 2013,1.12,0.77,1.72,3.48,0.0,0.0,1.36,0.49,2.48
12M 2014,1.1,0.74,1.38,3.0,0.0,0.0,1.17,0.46,1.99
12M 2015,1.16,0.73,1.64,3.25,0.0,0.0,1.53,0.5,2.24
12M 2016,1.1,0.54,1.71,3.71,0.0,0.0,1.67,0.46,2.7
12M 2017,1.11,0.65,1.45,3.52,0.0,0.0,1.42,0.41,2.51
12M 2018,1.88,1.19,1.57,3.43,0.0,0.0,1.53,0.46,2.43
12M 2019,1.63,1.08,1.5,3.24,0.0,0.0,1.42,0.46,2.24
12M 2020,1.49,1.06,1.65,3.31,0.0,0.0,1.57,0.5,2.3
12M 2021,1.5,1.08,1.5,3.25,0.0,0.0,1.39,0.46,2.25
12M 2022,1.2,0.69,1.56,3.47,0.0,0.0,1.48,0.45,2.47
12M 2023,1.38,0.8,1.59,3.16,0.0,0.0,0.56,0.5,2.16
12M 2024,1.3,0.83,1.74,3.29,0.0,0.0,1.61,0.53,2.29
