Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,4.67,,9.47,,1.33,,0.9,-10.1,-10.1,0.76
12M 2009,77.79,27.85,64.79,40.85,4.69,4.77,13.1,12.47,1.31,1.21,0.92,0.87,-13.29,-13.29,0.79
12M 2010,77.84,30.4,58.08,50.16,4.69,4.2,12.01,10.36,1.42,1.46,0.98,0.96,-95.17,-95.17,0.97
12M 2011,78.19,26.47,53.62,51.04,4.67,4.71,13.79,16.4,1.63,1.66,1.08,1.12,227.56,227.56,1.02
12M 2012,68.55,21.75,49.18,41.12,5.32,4.72,16.78,17.52,1.91,1.93,1.26,1.22,24.13,24.13,1.17
12M 2013,67.47,21.58,49.9,39.15,5.41,4.8,16.91,17.51,2.17,1.99,1.37,1.27,15.19,15.19,1.3
12M 2014,78.82,19.18,47.61,50.39,4.63,4.31,19.03,17.07,2.23,2.22,1.34,1.31,8.39,8.39,1.61
12M 2015,113.25,25.85,59.79,79.31,3.22,3.2,14.12,10.87,1.59,1.5,0.96,0.91,125.19,125.19,1.02
12M 2016,105.31,38.92,60.74,83.49,3.47,3.35,9.38,7.33,1.73,1.75,1.02,0.98,9.09,9.09,1.35
12M 2017,103.88,43.76,57.54,90.1,3.51,3.37,8.34,8.9,2.05,2.09,1.1,1.1,6.08,6.08,1.63
12M 2018,95.12,33.34,53.96,74.5,3.84,3.77,10.95,12.01,2.42,2.46,1.21,1.2,5.62,5.62,1.74
12M 2019,86.87,25.07,53.14,58.8,4.2,3.94,14.56,20.32,2.7,2.64,1.25,1.22,5.2,5.2,1.74
12M 2020,93.8,26.11,63.57,56.34,3.89,3.45,13.98,12.28,2.82,2.87,1.17,1.15,3.81,3.81,1.96
12M 2021,92.58,31.33,64.6,59.31,3.94,3.61,11.65,10.96,3.33,3.3,1.21,1.15,3.02,3.02,2.4
12M 2022,99.88,49.53,70.89,78.52,3.65,3.42,7.37,6.41,3.02,2.99,1.07,1.05,2.82,2.82,2.34
12M 2023,118.55,60.56,73.06,106.05,3.08,2.89,6.03,6.24,2.51,2.41,0.94,0.94,2.65,2.65,2.41
12M 2024,123.04,44.38,66.58,100.84,2.97,2.85,8.22,9.57,2.49,2.5,1.0,1.02,3.34,3.34,2.1
