Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,,,25.41
12M 2011,16.88,37.9,0.13,54.65,21.62,,9.63,,0.17,,0.06,,0.68,,4.55
12M 2012,20.12,54.11,0.3,73.93,18.15,25.95,6.75,9.98,0.11,0.19,0.05,0.08,-0.12,-0.12,0.2
12M 2013,25.13,82.67,35.45,72.35,14.52,7.32,4.42,3.23,0.1,0.09,0.05,0.04,-0.55,-0.55,0.37
12M 2014,6.36,37.88,22.87,21.37,57.4,131.63,9.64,12.48,0.2,0.21,0.09,0.09,-0.71,-0.71,0.18
12M 2015,,20.93,5.86,15.07,,2686.75,17.44,13.16,0.23,0.24,0.09,0.09,-0.61,-0.61,0.14
12M 2016,,44.34,0.06,44.28,,,8.23,8.1,0.08,0.08,0.03,0.03,-0.15,-0.15,0.11
12M 2017,,22.3,,22.3,,,16.36,11.97,0.2,0.21,0.07,0.07,-0.2,-0.2,0.07
12M 2018,4.61,13.57,1.91,16.27,79.14,79.14,26.91,26.58,0.5,0.51,0.15,0.15,2.88,2.88,1.23
12M 2019,7.53,18.33,4.27,21.59,48.48,50.6,19.92,21.4,0.44,0.38,0.13,0.13,-0.47,-0.47,0.38
12M 2020,2.77,15.7,13.4,5.07,131.58,92.94,23.25,27.56,0.46,0.47,0.14,0.14,-0.79,-0.79,0.7
12M 2021,5.7,15.74,29.37,-7.93,64.02,26.54,23.18,25.92,0.55,0.57,0.16,0.17,-0.38,-0.38,0.32
