Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.53,,10.31,,1.03,,0.69,-2.31,-2.31,0.51
12M 2009,49.05,35.35,60.07,24.33,7.44,7.42,10.33,11.95,1.18,1.25,0.74,0.77,3.06,3.06,2.48
12M 2010,96.09,20.56,38.04,78.61,3.8,4.06,17.75,14.76,2.13,2.23,0.87,0.88,4.9,4.9,1.51
12M 2011,99.22,46.83,39.96,106.09,3.68,3.79,7.79,7.59,2.94,3.05,0.93,0.98,5.6,5.6,1.71
12M 2012,53.29,101.22,69.12,85.39,6.85,6.36,3.61,3.01,4.49,4.45,1.35,1.24,5.13,5.13,1.94
12M 2013,54.63,131.63,73.51,112.75,6.68,6.43,2.77,2.54,4.0,4.1,1.21,1.16,5.71,5.71,1.81
12M 2014,57.66,115.59,66.34,106.91,6.33,5.68,3.16,3.19,3.7,3.41,1.22,1.16,6.89,6.89,1.54
12M 2015,62.48,106.0,73.61,94.87,5.84,5.44,3.44,3.26,2.94,2.55,1.16,1.06,8.7,8.7,1.39
12M 2016,57.15,83.05,53.33,86.87,6.39,6.13,4.4,4.33,2.7,2.44,1.25,1.18,7.15,7.15,1.64
12M 2017,65.7,98.87,63.31,101.26,5.56,5.79,3.69,3.34,1.91,1.83,1.01,0.99,16.5,16.5,1.2
12M 2018,61.82,95.43,71.62,85.63,5.9,6.21,3.82,3.89,1.74,1.78,0.93,0.92,7.91,7.91,1.39
12M 2019,58.24,82.18,63.61,76.81,6.27,6.5,4.44,4.89,1.96,2.02,0.98,0.98,4.74,4.74,2.0
12M 2020,68.84,87.65,65.82,90.67,5.3,5.91,4.16,4.28,1.78,1.9,0.76,0.73,1.86,1.86,2.97
12M 2021,55.14,74.77,70.57,59.34,6.62,6.09,4.88,4.88,2.19,2.05,0.83,0.76,2.31,2.31,2.51
12M 2022,49.74,72.52,63.95,58.31,7.34,6.77,5.03,4.07,2.13,2.14,0.88,0.81,2.3,2.3,3.2
12M 2023,49.25,77.77,58.2,68.82,7.41,7.42,4.69,4.65,2.1,2.09,0.82,0.76,1.64,1.64,4.12
12M 2024,51.22,75.07,54.8,71.49,7.13,6.84,4.86,4.19,2.36,2.2,0.82,0.76,1.68,1.68,4.04
