Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2010,,,,,,,,,,,,,,,0.0
12M 2011,,,,,,,,,8.93,15.97,0.4,0.73,,,0.0
12M 2012,,,,,,,,,8.81,8.46,0.4,0.36,,,0.0
12M 2013,,,,,,,,,7.66,7.36,0.36,0.35,,,0.0
12M 2014,,,,,,,,,10.61,10.69,0.46,0.41,,,0.0
12M 2015,,,,,,,,,12.79,12.52,0.5,0.5,,,0.0
12M 2016,,,,,,,,,14.44,14.44,0.56,0.52,,,0.0
12M 2017,,,,,,,,,16.43,16.91,0.6,0.58,,,0.0
12M 2018,,,,,,,,,17.25,16.57,0.65,0.62,,,0.0
12M 2019,,,,,,,,,18.86,18.26,0.79,0.79,,,0.0
12M 2020,,,,,,,,,20.31,21.13,0.88,0.83,,,0.0
12M 2021,,,,,,,,,20.44,18.42,1.1,1.04,,,0.0
12M 2022,,,,,,,,,22.62,23.91,1.33,1.2,,,0.0
12M 2023,,,,,,,,,22.47,22.35,1.16,1.08,,,0.0
12M 2024,,,,,,,,,18.09,10.72,0.91,0.92,,,0.0
