Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.09,0.53,1.49,3.19,0.0,0.0,1.45,0.47,2.19
12M 2009,1.23,0.61,1.2,2.8,0.0,0.0,1.18,0.43,1.8
12M 2010,2.01,0.96,1.11,2.7,0.0,0.0,1.11,0.41,1.7
12M 2011,1.83,0.3,1.11,2.82,0.0,0.0,0.39,0.4,1.82
12M 2012,1.72,0.16,1.14,2.84,0.0,0.0,1.14,0.4,1.84
12M 2013,1.31,0.22,1.18,2.95,0.0,0.0,1.17,0.4,1.95
12M 2014,1.2,0.15,1.17,2.99,0.0,0.0,1.16,0.39,1.99
12M 2015,1.14,0.16,1.19,2.96,0.0,0.0,1.18,0.4,1.96
12M 2016,1.27,0.19,0.96,2.55,0.0,0.0,0.95,0.38,1.55
12M 2017,1.71,0.1,1.06,2.85,0.0,0.0,1.05,0.37,1.85
12M 2018,2.23,0.14,0.9,2.61,0.0,0.0,0.89,0.34,1.61
12M 2019,1.59,0.1,0.8,2.57,0.0,0.0,0.79,0.31,1.57
12M 2020,1.49,0.09,0.67,2.59,0.0,0.0,0.66,0.26,1.59
12M 2021,2.29,0.12,0.38,1.93,0.0,0.0,0.37,0.2,0.93
12M 2022,1.43,0.02,0.0,1.85,0.0,0.0,-0.01,0.0,0.85
12M 2023,1.48,0.03,0.0,1.8,0.0,0.0,-0.01,0.0,0.8
12M 2024,1.43,0.05,0.0,1.81,0.0,0.0,-0.01,0.0,0.81
