Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,9.84,,12.07,,2.02,,0.99,-40.49,-40.49,0.93
12M 2009,43.02,43.76,21.77,65.01,8.49,11.13,8.34,8.23,1.52,1.6,0.77,0.81,19.4,19.4,1.14
12M 2010,64.39,56.36,28.33,92.42,5.67,6.17,6.48,6.17,1.38,1.62,0.61,0.63,9.39,9.39,1.2
12M 2011,65.54,26.61,18.51,73.64,5.57,5.23,13.72,13.02,2.11,2.25,0.83,0.81,8.52,8.52,1.21
12M 2012,101.34,28.73,21.49,108.58,3.6,3.85,12.7,14.93,3.15,4.69,0.68,0.73,4.76,4.76,1.31
12M 2013,126.47,42.12,20.93,147.66,2.89,3.0,8.67,9.29,4.97,2.44,0.53,0.54,2.52,2.52,1.46
12M 2014,253.41,89.22,21.15,321.48,1.44,1.53,4.09,4.75,0.98,0.88,0.23,0.25,2.44,2.44,1.2
12M 2015,547.81,120.9,13.98,654.73,0.67,1.68,3.02,4.64,0.27,0.3,0.08,0.11,-1.19,-1.19,0.81
12M 2016,379.96,535.89,21.33,894.52,0.96,1.19,0.68,0.72,0.15,0.16,0.05,0.05,-0.33,-0.33,0.71
12M 2017,245.83,383.75,6.03,623.55,1.48,1.41,0.95,1.09,0.24,0.27,0.08,0.08,0.29,0.29,13.69
12M 2018,348.27,593.75,13.02,929.0,1.05,1.01,0.61,0.54,0.17,0.17,0.05,0.05,0.19,0.19,111.31
12M 2019,102.67,177.27,4.34,275.6,3.56,3.6,2.06,4.51,0.33,0.32,0.13,0.13,1.04,1.04,146.13
12M 2020,67.07,2.36,,69.43,5.44,3.73,154.58,154.58,0.41,0.42,0.25,0.23,3.47,3.47,3.86
12M 2021,377.68,,,377.68,0.97,1.8,,,0.07,0.07,0.05,0.05,0.5,0.5,14.2
12M 2022,10.99,,29.65,-18.66,33.22,17.95,,,0.65,0.66,0.39,0.4,-4.08,-4.08,0.83
12M 2023,20.07,,14.55,5.52,18.19,11.82,,,1.49,1.53,0.36,0.23,0.28,0.28,34.99
12M 2024,42.74,53.43,103.24,-7.07,8.54,4.38,6.83,2.88,4.87,4.68,0.57,0.42,-1.43,-1.43,0.5
