Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2007,,,,,,,,,,,,,3.8,,3.8
12M 2008,37.72,23.19,19.06,41.85,9.68,10.71,15.74,10.64,4.78,4.87,2.0,1.97,4.73,4.73,4.53
12M 2009,27.83,43.32,23.94,47.21,13.11,10.91,8.43,8.59,4.8,4.93,1.85,1.67,3.84,3.84,3.23
12M 2010,23.85,54.9,44.76,33.99,15.3,15.33,6.65,6.52,4.95,4.92,1.8,1.8,5.45,5.45,2.08
12M 2011,13.71,33.0,35.9,10.81,26.62,16.13,11.06,7.0,4.17,2.52,2.27,1.4,7.81,7.81,1.76
12M 2012,22.23,43.51,60.34,5.4,16.42,15.15,8.39,8.06,2.48,2.38,1.43,1.35,10.85,10.85,1.43
12M 2013,22.11,38.68,66.48,-5.69,16.51,14.14,9.44,8.91,2.85,2.57,1.54,1.42,12.92,12.92,1.31
12M 2014,20.6,39.31,70.29,-10.38,17.72,18.66,9.29,8.84,2.33,2.21,1.3,1.27,13.05,13.05,1.39
12M 2015,18.65,57.28,88.25,-12.32,19.57,19.56,6.37,6.07,1.14,1.03,0.74,0.69,34.4,34.4,1.1
12M 2016,17.67,49.1,74.17,-7.4,20.66,13.79,7.43,7.27,1.44,1.49,0.95,0.93,8.01,8.01,1.53
12M 2017,25.94,42.91,80.96,-12.11,14.07,11.65,8.51,8.36,1.74,1.7,0.94,0.85,2.84,2.84,2.43
12M 2018,25.13,41.57,87.68,-20.98,14.53,13.62,8.78,7.64,1.62,1.47,0.84,0.79,3.5,3.5,2.05
12M 2019,30.72,59.14,133.2,-43.34,11.88,15.36,6.17,6.09,1.01,0.97,0.57,0.57,3.16,3.16,1.77
12M 2020,27.99,58.85,149.02,-62.18,13.04,14.83,6.2,6.33,1.91,0.89,0.53,0.53,2.92,2.92,1.74
12M 2021,21.25,50.7,120.59,-48.64,17.18,15.2,7.2,5.92,1.28,1.28,0.61,0.54,1.3,1.3,3.14
12M 2022,21.33,52.13,91.76,-18.3,17.11,15.66,7.0,6.58,1.17,1.13,0.48,0.47,1.36,1.36,3.75
12M 2023,22.24,64.1,98.55,-12.21,16.41,12.39,5.69,5.75,1.01,0.98,0.4,0.4,1.06,1.06,3.47
12M 2024,37.07,81.25,123.03,-4.71,9.85,10.49,4.49,4.75,0.77,0.74,0.32,0.33,1.05,1.05,3.02
