Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,3.39,2.6,0.03,1.31,0.0,0.0,-0.43,0.03,0.3
12M 2009,3.58,2.96,0.01,1.27,0.0,0.0,-0.31,0.02,0.26
12M 2010,2.92,2.27,0.06,1.3,0.0,0.0,-0.24,0.05,0.29
12M 2011,2.65,1.95,0.14,1.36,0.0,0.0,-0.1,0.1,0.35
12M 2012,1.71,1.23,0.22,1.53,0.0,0.0,0.05,0.15,0.49
12M 2013,1.88,1.38,0.2,0.0,0.0,0.0,0.0,0.13,0.43
12M 2014,2.21,1.68,0.16,1.43,0.0,0.0,-0.04,0.11,0.39
12M 2015,1.6,1.23,0.15,1.44,0.0,0.0,0.0,0.11,0.41
12M 2016,1.27,0.94,0.22,1.52,0.0,0.0,0.12,0.14,0.47
12M 2017,1.57,1.15,0.35,1.69,0.0,0.0,0.22,0.21,0.64
12M 2018,1.95,1.52,0.32,1.64,0.0,0.0,0.15,0.2,0.59
12M 2019,1.36,0.98,0.89,2.47,0.0,0.0,0.76,0.36,1.42
12M 2020,1.35,0.96,0.72,2.28,0.0,0.0,0.63,0.32,1.24
12M 2021,1.11,0.77,0.5,2.12,0.0,0.0,0.42,0.24,1.01
12M 2022,1.45,1.02,0.35,1.94,0.0,0.0,0.21,0.18,0.84
12M 2023,1.23,0.91,0.32,1.89,0.0,0.0,0.16,0.17,0.79
12M 2024,1.25,0.85,0.21,1.76,0.0,0.0,0.13,0.12,0.66
