Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2015,1.84,1.44,0.01,2.0,0.0,0.0,-0.17,0.0,1.0
12M 2016,2.56,2.47,0.05,1.53,0.0,0.0,-0.19,0.04,0.53
12M 2017,3.53,3.33,0.04,1.36,0.0,0.0,-0.29,0.03,0.36
12M 2018,4.29,3.96,0.0,1.22,0.0,0.0,-0.19,0.0,0.22
12M 2019,3.05,2.87,0.0,1.34,0.0,0.0,-0.09,0.0,0.34
12M 2020,3.23,3.21,0.01,1.31,0.0,0.0,-0.1,0.01,0.31
12M 2021,3.33,3.28,0.07,1.34,0.0,0.0,-0.2,0.05,0.34
12M 2022,3.23,2.78,0.0,1.33,0.0,0.0,-0.28,0.0,0.33
12M 2023,3.11,2.81,0.01,1.33,0.0,0.0,-0.28,0.0,0.33
12M 2024,2.67,2.61,0.02,1.44,0.0,0.0,-0.09,0.01,0.44
