Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,3.25,3.25,0.0,1.41,0.0,0.0,-0.5,0.0,0.41
12M 2009,3.12,3.12,0.0,1.44,0.0,0.0,-0.65,0.0,0.44
12M 2010,3.29,3.29,0.0,1.41,0.0,0.0,-0.61,0.0,0.41
12M 2011,3.12,3.08,0.35,2.44,0.0,0.0,0.07,0.15,0.72
12M 2012,1.2,1.18,0.17,2.27,0.0,0.0,0.13,0.08,0.55
12M 2013,2.31,2.26,0.07,2.12,0.0,0.0,-0.05,0.03,0.4
12M 2014,3.2,3.11,0.02,2.07,0.0,0.0,-0.13,0.01,0.35
12M 2015,5.81,5.68,0.0,2.06,0.0,0.0,-0.27,0.0,0.34
12M 2016,6.02,5.83,0.0,2.08,0.0,0.0,-0.25,0.0,0.35
12M 2017,6.94,6.81,0.0,2.1,0.0,0.0,-0.34,0.0,0.36
12M 2018,6.42,6.31,0.0,2.23,0.0,0.0,-0.24,0.0,0.33
12M 2019,6.53,6.45,0.0,2.22,0.0,0.0,-0.33,0.0,0.34
12M 2020,8.1,8.04,0.0,2.12,0.0,0.0,-0.42,0.0,0.28
12M 2021,7.72,7.65,0.0,2.07,0.0,0.0,-0.4,0.0,0.28
12M 2022,13.06,12.93,0.0,1.79,0.0,0.0,-0.37,0.0,0.07
12M 2023,2.9,2.81,0.0,1.83,0.0,0.0,-0.18,0.0,0.12
12M 2024,6.41,6.33,0.0,1.73,0.0,0.0,-0.45,0.0,0.08
