Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2011,0.25,0.25,0.66,2.82,0.55,0.2,0.63,0.23,1.82
12M 2012,0.19,0.19,0.56,2.13,0.0,0.0,0.55,0.26,1.13
12M 2013,0.15,0.15,0.65,2.12,0.0,0.0,0.64,0.31,1.12
12M 2014,0.6,0.6,0.41,1.48,0.0,0.0,0.41,0.28,0.48
12M 2015,2.96,2.96,0.23,1.26,0.0,0.0,0.08,0.18,0.26
12M 2016,0.85,0.85,0.18,1.37,0.0,0.0,0.14,0.13,0.24
12M 2017,1.33,1.33,0.14,1.42,0.0,0.0,0.09,0.1,0.18
12M 2018,1.34,1.34,0.14,1.52,0.0,0.0,0.11,0.1,0.2
12M 2019,1.21,1.21,0.19,1.64,0.0,0.0,0.16,0.12,0.27
12M 2020,5.7,5.7,0.17,1.7,0.0,0.0,-0.15,0.1,0.24
12M 2021,6.38,6.38,0.19,1.71,0.0,0.0,0.01,0.11,0.23
12M 2022,4.94,4.94,0.28,1.79,0.0,0.0,-0.06,0.15,0.34
12M 2023,1.06,1.06,0.32,1.52,0.0,0.0,0.19,0.21,0.49
12M 2024,2.59,2.59,0.33,1.39,0.0,0.0,0.31,0.24,0.36
