Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,,,0.25
12M 2012,1.31,,4311.61,-4310.3,277.84,,,,51.96,,0.06,,-0.16,,0.19
12M 2013,16.55,,1491.75,-1475.2,22.05,,,,95.67,,0.07,,-0.23,,0.15
12M 2014,31.08,,720.51,-689.43,11.74,20.7,,,84.91,134.72,0.07,0.13,-2.62,-2.62,0.6
12M 2015,25.1,,445.7,-420.6,14.54,12.74,,,20.97,21.18,0.06,0.05,0.48,0.48,2.96
12M 2016,11.54,,1053.03,-1041.49,31.64,26.15,,,13.07,12.79,0.05,0.05,-4.98,-4.98,0.85
12M 2017,9.46,,1619.61,-1610.15,38.6,17.25,,,16.27,16.62,0.04,0.04,2.17,2.17,1.33
12M 2018,36.5,,1050.04,-1013.54,10.0,6.26,,,24.69,27.54,0.05,0.05,2.95,2.95,1.34
12M 2019,50.41,,1221.54,-1171.13,7.24,8.18,,,33.18,38.57,0.05,0.05,3.43,3.43,1.21
12M 2020,66.17,,2046.24,-1980.07,5.52,4.72,,,64.37,138.5,0.05,0.05,0.25,0.25,5.7
12M 2021,103.11,,,103.11,3.54,3.8,,,158.71,198.29,0.05,0.04,0.33,0.33,6.38
12M 2022,99.95,,,99.95,3.65,4.3,,,108.91,74.19,0.05,0.04,0.24,0.24,4.94
12M 2023,93.39,,,93.39,3.91,4.39,,,65.75,55.34,0.05,0.05,8.21,8.21,1.06
12M 2024,94.15,,,94.15,3.88,5.06,,,55.96,54.74,0.05,0.05,1.8,1.8,2.59
