Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,4.13,3.59,0.01,1.26,0.0,0.0,-0.41,0.01,0.26
12M 2009,3.05,2.45,0.01,1.41,0.0,0.0,-0.32,0.0,0.41
12M 2010,3.72,3.16,0.01,1.33,0.0,0.0,-0.38,0.01,0.33
12M 2011,4.83,4.01,0.01,1.28,0.0,0.0,-0.35,0.01,0.28
12M 2012,4.31,3.62,0.03,1.28,0.0,0.0,-0.32,0.03,0.28
12M 2013,4.24,3.28,0.04,1.3,0.0,0.0,-0.31,0.03,0.3
12M 2014,5.18,3.91,0.04,1.28,0.0,0.0,-0.29,0.03,0.28
12M 2015,3.52,2.85,0.03,1.41,0.0,0.0,-0.4,0.02,0.41
12M 2016,2.85,2.29,0.06,1.42,0.0,0.0,-0.29,0.04,0.42
12M 2017,2.66,2.2,0.06,1.47,0.0,0.0,-0.34,0.04,0.47
12M 2018,2.89,2.22,0.03,1.4,0.0,0.0,-0.22,0.02,0.4
12M 2019,2.91,2.15,0.05,1.4,0.0,0.0,-0.21,0.04,0.4
12M 2020,2.52,1.85,0.05,1.5,0.0,0.0,-0.15,0.04,0.5
12M 2021,2.57,1.84,0.07,1.51,0.0,0.0,-0.35,0.05,0.51
12M 2022,3.0,1.95,0.04,1.43,0.0,0.0,-0.22,0.03,0.43
12M 2023,2.86,1.96,0.05,1.45,0.0,0.0,-0.12,0.04,0.45
12M 2024,2.69,1.99,0.03,1.49,0.0,0.0,-0.22,0.02,0.49
