Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,6.25,6.25,1.31
12M 2014,51.08,150.3,10.21,191.17,7.15,7.29,2.43,2.53,4.61,4.73,1.11,1.13,3.82,3.82,1.66
12M 2015,48.96,144.42,14.42,178.96,7.45,9.51,2.53,2.55,5.15,5.36,1.13,1.19,4.21,4.21,1.59
12M 2016,45.32,143.96,17.2,172.08,8.05,7.82,2.54,2.53,5.4,5.49,1.13,1.13,7.03,7.03,1.34
12M 2017,62.85,139.96,20.57,182.24,5.81,5.75,2.61,2.57,5.9,6.06,1.1,1.03,4.56,4.56,1.51
12M 2018,78.02,135.12,41.99,171.15,4.68,4.64,2.7,2.7,5.81,5.9,0.98,0.98,7.96,7.96,1.24
12M 2019,75.04,135.65,78.05,132.64,4.86,4.7,2.69,2.65,5.36,5.31,0.78,0.77,-4.15,-4.15,0.73
12M 2020,171.67,303.48,234.02,241.13,2.13,2.23,1.2,1.23,2.22,2.29,0.28,0.28,-1.03,-1.03,0.6
12M 2021,111.96,194.17,179.08,127.05,3.26,3.2,1.88,1.85,3.56,3.68,0.42,0.42,-1.24,-1.24,0.53
12M 2022,101.2,150.11,109.93,141.38,3.61,3.36,2.43,2.65,4.6,4.74,0.53,0.54,2.55,2.55,2.37
12M 2023,117.83,124.58,51.93,190.48,3.1,3.14,2.93,2.98,5.46,5.64,0.63,0.73,2.87,2.87,2.09
12M 2024,101.88,107.88,61.16,148.6,3.58,4.27,3.38,3.43,7.04,7.19,0.83,0.87,9.32,9.32,1.27
