Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,22.85,,1.2
12M 2009,62.99,55.81,54.61,64.19,5.79,5.26,6.54,6.14,5.2,5.3,1.85,1.74,16.55,16.55,1.2
12M 2010,56.3,53.3,44.77,64.83,6.48,6.81,6.85,6.11,6.25,6.32,2.03,1.97,15.06,15.06,1.27
12M 2011,54.07,60.0,42.14,71.93,6.75,6.56,6.08,5.47,6.6,6.53,2.06,2.0,11.72,11.72,1.36
12M 2012,55.62,52.59,43.55,64.66,6.56,6.45,6.94,6.91,7.39,7.51,2.25,2.24,9.48,9.48,1.59
12M 2013,58.73,45.51,48.57,55.67,6.21,6.12,8.02,7.55,5.39,5.39,1.95,1.79,9.19,9.19,1.44
12M 2014,59.78,44.41,49.19,55.0,6.11,5.75,8.22,7.18,4.51,4.34,1.8,1.74,10.87,10.87,1.37
12M 2015,66.84,56.64,53.44,70.04,5.46,5.36,6.44,5.32,4.39,4.28,1.61,1.51,17.31,17.31,1.16
12M 2016,63.87,57.39,56.79,64.47,5.71,5.6,6.36,6.1,5.05,5.12,1.72,1.74,14.94,14.94,1.23
12M 2017,63.54,55.44,49.01,69.97,5.74,5.52,6.58,6.0,5.42,5.06,1.82,1.73,16.99,16.99,1.19
12M 2018,61.56,64.5,44.93,81.13,5.93,6.0,5.66,5.58,4.83,4.62,1.71,1.71,19.51,19.51,1.17
12M 2019,59.0,58.98,44.37,73.61,6.19,6.21,6.19,6.61,4.02,3.96,1.69,1.7,18.37,18.37,1.24
12M 2020,64.08,56.34,46.54,73.88,5.7,6.0,6.48,5.94,3.37,3.45,1.54,1.56,7.37,7.37,1.65
12M 2021,55.54,56.24,32.77,79.01,6.57,6.5,6.49,5.25,4.19,4.31,1.72,1.65,6.12,6.12,1.84
12M 2022,53.68,62.34,22.18,93.84,6.8,7.27,5.85,5.0,4.64,4.74,1.78,1.74,5.43,5.43,2.32
12M 2023,51.83,65.67,23.19,94.31,7.04,7.66,5.56,6.43,4.42,4.57,1.76,1.87,5.29,5.29,2.9
12M 2024,49.2,59.79,25.06,83.93,7.42,7.87,6.1,5.18,4.46,4.48,1.83,1.8,5.24,5.24,2.72
