Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.46,,6.14,,3.36,,1.57,7.52,7.52,1.71
12M 2009,42.99,72.49,50.68,64.8,8.49,8.45,5.04,5.03,2.89,2.78,1.39,1.38,6.67,6.67,1.89
12M 2010,38.42,68.78,35.41,71.79,9.5,8.16,5.31,5.36,3.2,3.21,1.59,1.58,6.92,6.92,1.93
12M 2011,43.55,65.01,33.66,74.9,8.38,8.46,5.61,5.98,3.49,3.46,1.67,1.65,7.97,7.97,1.7
12M 2012,43.74,63.43,39.36,67.81,8.35,8.41,5.75,5.02,3.98,4.09,1.73,1.66,10.9,10.9,1.41
12M 2013,39.93,54.11,42.88,51.16,9.14,7.9,6.75,6.33,4.98,4.63,2.06,1.93,19.29,19.29,1.23
12M 2014,41.26,49.8,42.38,48.68,8.85,8.85,7.33,7.52,5.22,5.16,2.15,2.13,26.21,26.21,1.18
12M 2015,41.35,49.92,41.36,49.91,8.83,8.94,7.31,6.76,5.25,5.04,2.1,2.03,24.33,24.33,1.19
12M 2016,43.32,50.28,39.15,54.45,8.42,8.05,7.26,7.19,3.72,3.75,1.76,1.75,15.62,15.62,1.32
12M 2017,45.95,56.89,35.81,67.03,7.94,7.92,6.42,5.86,2.99,2.97,1.52,1.47,16.43,16.43,1.26
12M 2018,50.53,64.68,39.63,75.58,7.22,6.32,5.64,5.05,3.29,3.28,1.51,1.42,15.98,15.98,1.22
12M 2019,50.03,60.39,38.61,71.81,7.3,6.74,6.04,5.84,3.75,3.71,1.67,1.61,15.06,15.06,1.29
12M 2020,49.48,61.21,34.43,76.26,7.38,7.66,5.96,6.11,3.51,3.53,1.6,1.64,9.45,9.45,1.54
12M 2021,42.71,52.52,28.62,66.61,8.55,8.99,6.95,6.69,3.53,3.56,1.63,1.61,7.08,7.08,1.79
12M 2022,40.22,60.24,34.12,66.34,9.07,8.54,6.06,5.38,3.61,3.6,1.6,1.56,7.33,7.33,1.63
12M 2023,37.24,71.42,32.16,76.5,9.8,9.62,5.11,4.95,3.96,3.86,1.55,1.53,4.63,4.63,2.11
12M 2024,36.76,68.75,29.35,76.16,9.93,8.74,5.31,4.7,4.45,4.16,1.64,1.56,6.35,6.35,1.77
