Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,-3.31,-3.31,0.64
12M 2014,,126.11,57.5,68.61,,,2.89,2.67,0.57,0.58,0.34,0.33,723.13,723.13,1.0
12M 2015,,138.06,56.79,81.27,,,2.64,2.44,0.52,0.48,0.3,0.28,74.29,74.29,1.02
12M 2016,,152.06,55.48,96.58,,,2.4,3.0,0.44,0.47,0.24,0.25,-4.63,-4.63,0.73
12M 2017,,97.18,33.89,63.29,,,3.76,3.05,0.68,0.69,0.36,0.36,8.96,8.96,1.5
12M 2018,,138.61,65.26,73.35,,,2.63,2.14,0.68,0.64,0.33,0.29,2.88,2.88,1.81
12M 2019,,164.11,120.63,43.48,,42.49,2.22,2.3,0.44,0.37,0.23,0.22,-2.35,-2.35,0.51
12M 2020,,101.22,85.18,16.04,,,3.61,4.01,0.47,0.46,0.28,0.27,-9.52,-9.52,0.72
12M 2021,4.37,107.96,45.33,67.0,83.5,15.79,3.38,2.95,0.56,0.57,0.32,0.31,5.13,5.13,2.14
12M 2022,22.75,104.64,34.93,92.46,16.04,12.6,3.49,3.26,0.69,0.68,0.37,0.36,3.85,3.85,2.73
12M 2023,45.14,178.73,51.46,172.41,8.09,18.51,2.04,1.63,0.37,0.38,0.2,0.2,10.83,10.83,1.18
12M 2024,22.36,166.89,45.49,143.76,16.32,12.24,2.19,2.14,0.47,0.48,0.25,0.25,5.48,5.48,1.54
