Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,0.39,0.39,7.89
12M 2012,76.37,23.73,9.04,91.06,4.78,15.71,15.38,6.6,0.46,0.47,0.12,0.13,0.39,0.39,5.99
12M 2013,63.41,37.35,10.26,90.5,5.76,344.03,9.77,15.9,0.13,0.14,0.03,0.04,0.12,0.12,8.14
12M 2014,150.48,28.32,67.5,111.3,2.43,1.22,12.89,6.37,0.63,0.32,0.24,0.13,1.22,1.22,1.77
12M 2015,191.52,27.6,75.09,144.03,1.91,1.73,13.23,12.88,0.54,0.53,0.2,0.19,-1.36,-1.36,0.67
12M 2016,158.58,25.05,96.83,86.8,2.3,2.51,14.57,12.28,0.67,0.71,0.23,0.23,2.3,2.3,1.61
12M 2017,105.29,23.05,88.64,39.7,3.47,3.32,15.84,14.73,1.01,1.1,0.33,0.34,17.32,17.32,1.11
12M 2018,70.16,17.09,59.59,27.66,5.2,5.03,21.36,21.62,1.27,1.26,0.43,0.45,2.97,2.97,2.32
12M 2019,55.89,10.62,43.18,23.33,6.53,8.2,34.36,44.01,1.08,1.08,0.39,0.41,21.17,21.17,1.14
12M 2020,51.6,11.36,47.5,15.46,7.07,8.94,32.12,30.59,0.94,1.08,0.33,0.36,-2.86,-2.86,0.47
12M 2021,38.02,16.15,64.96,-10.79,9.6,8.0,22.61,21.79,1.37,1.49,0.47,0.48,-0.99,-0.99,0.23
12M 2022,40.28,17.49,65.84,-8.07,9.06,8.38,20.87,22.19,1.46,1.61,0.51,0.53,-0.93,-0.93,0.19
12M 2023,29.97,14.16,60.55,-16.42,12.18,14.3,25.78,27.19,1.13,1.23,0.36,0.38,-0.56,-0.56,0.13
12M 2024,15.56,20.86,120.8,-84.38,23.46,4.75,17.5,19.52,0.39,0.47,0.1,0.11,-0.14,-0.14,0.09
