Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.67
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.54
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.68
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.62
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.52
