Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,7.83,,1.3
12M 2016,85.9,147.87,75.19,158.58,4.25,7.17,2.47,4.9,2.68,3.57,0.95,1.57,6.16,6.16,1.35
12M 2017,103.89,173.89,76.41,201.37,3.51,3.58,2.1,1.94,1.65,1.68,0.72,0.72,5.22,5.22,1.35
12M 2018,78.37,168.57,60.49,186.45,4.66,5.25,2.17,2.24,1.96,2.0,0.84,0.87,5.0,5.0,1.43
12M 2019,81.83,179.02,53.6,207.25,4.46,4.27,2.04,2.04,1.94,2.04,0.82,0.84,4.66,4.66,1.47
12M 2020,83.5,187.81,46.28,225.03,4.37,4.8,1.94,1.87,1.67,1.66,0.73,0.72,5.52,5.52,1.36
12M 2021,69.89,195.66,35.06,230.49,5.22,4.99,1.87,1.79,1.52,1.52,0.69,0.67,7.2,7.2,1.24
12M 2022,61.68,162.68,32.74,191.62,5.92,6.25,2.24,2.25,1.72,1.72,0.81,0.81,8.78,8.78,1.24
12M 2023,60.66,186.73,49.21,198.18,6.02,7.1,1.95,1.75,1.51,1.49,0.75,0.74,9.08,9.08,1.22
12M 2024,47.81,178.78,55.95,170.64,7.63,6.85,2.04,2.14,1.66,1.69,0.81,0.81,8.65,8.65,1.23
