Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.09,0.65,0.89,3.7,0.0,0.0,0.73,0.24,2.7
12M 2009,1.14,0.84,0.72,3.3,0.0,0.0,0.63,0.22,2.3
12M 2010,1.24,0.89,0.42,2.92,0.0,0.0,0.32,0.14,1.92
12M 2011,1.29,0.99,0.57,3.17,0.0,0.0,0.3,0.18,2.17
12M 2012,1.33,1.03,0.22,2.82,0.0,0.0,-0.04,0.08,1.82
12M 2013,1.13,0.86,0.6,3.25,0.0,0.0,0.43,0.18,2.25
12M 2014,1.16,0.72,0.86,3.01,0.0,0.0,0.79,0.28,2.01
12M 2015,1.17,0.73,1.1,3.01,0.0,0.0,0.94,0.36,2.01
12M 2016,1.33,0.88,0.6,2.49,0.0,0.0,0.49,0.24,1.49
12M 2017,1.32,0.8,0.59,2.59,0.0,0.0,0.41,0.23,1.59
12M 2018,1.27,0.9,0.74,2.69,0.0,0.0,0.5,0.27,1.69
12M 2019,1.78,1.39,0.46,2.73,0.0,0.0,-0.1,0.17,1.73
12M 2020,1.84,1.35,0.5,2.62,0.0,0.0,0.37,0.19,1.62
12M 2021,1.21,0.84,1.33,3.19,0.0,0.0,1.08,0.42,2.19
12M 2022,1.04,0.71,1.18,3.71,0.0,0.0,0.9,0.32,2.71
12M 2023,1.33,1.0,0.91,3.56,0.0,0.0,0.59,0.25,2.56
12M 2024,1.14,0.78,1.06,2.83,0.0,0.0,0.64,0.38,1.83
