Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,,,0.62
12M 2013,57.3,,74.32,,6.37,,,,0.49,,0.4,,-8.03,,0.77
12M 2014,38.25,,33.58,,9.54,,,,0.49,,0.41,,-3.5,,0.55
12M 2015,23.98,,12.23,,15.22,22.13,,,0.4,0.78,0.36,0.72,-7.69,-7.69,0.61
12M 2016,26.55,,62.13,,13.75,9.11,,,0.27,0.2,0.25,0.18,-1.53,-1.53,0.41
12M 2017,20.35,,38.12,,17.93,10.4,,,0.36,0.28,0.33,0.25,-1.93,-1.93,0.4
12M 2018,24.51,,22.57,,14.89,6.36,,,0.36,0.3,0.33,0.27,-2.15,-2.15,0.35
12M 2019,30.26,,25.15,,12.06,7.86,,,0.43,0.44,0.38,0.38,-19.35,-19.35,0.88
12M 2020,51.84,,29.21,,7.04,6.4,,,0.42,0.41,0.33,0.32,-35.88,-35.88,0.95
12M 2021,45.27,,13.63,,8.06,10.06,,,0.43,0.44,0.33,0.33,-27.03,-27.03,0.93
12M 2022,31.9,,5.07,,11.44,7.78,,,0.47,0.42,0.38,0.34,-65.53,-65.53,0.97
12M 2023,43.29,,3.29,,8.43,7.16,,,0.48,0.44,0.4,0.37,19.66,19.66,1.14
12M 2024,52.82,,4.33,,6.91,6.3,,,0.5,0.49,0.41,0.4,22.98,22.98,1.11
