Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.49,,5.13,,1.65,,0.92,48.03,48.03,1.05
12M 2009,38.05,48.62,18.5,68.17,9.59,9.92,7.51,7.7,1.76,1.71,1.08,1.09,79.67,79.67,1.04
12M 2010,42.24,44.51,18.64,68.11,8.64,8.01,8.2,6.72,1.96,1.95,1.19,1.15,89.2,89.2,1.03
12M 2011,44.02,56.79,23.35,77.46,8.29,8.34,6.43,5.6,2.15,2.1,1.22,1.17,13.79,13.79,1.25
12M 2012,65.34,60.01,30.77,94.58,5.59,4.64,6.08,6.2,1.85,1.83,1.04,0.97,19.23,19.23,1.13
12M 2013,82.85,43.05,16.66,109.24,4.41,3.92,8.48,7.93,2.02,2.01,1.1,1.07,33.14,33.14,1.08
12M 2014,94.84,45.71,11.46,129.09,3.85,4.1,7.99,6.68,1.66,1.6,0.94,0.91,52.62,52.62,1.05
12M 2015,110.66,54.14,53.68,111.12,3.3,3.0,6.74,6.43,1.49,1.42,0.83,0.78,1893.95,1893.95,1.0
12M 2016,93.02,68.45,61.49,99.98,3.92,5.6,5.33,5.12,1.42,1.42,0.8,0.84,1598.16,1598.16,1.0
12M 2017,57.19,75.49,32.57,100.11,6.38,6.17,4.83,4.56,1.38,1.39,0.86,0.87,334.61,334.61,1.01
12M 2018,74.15,88.82,48.96,114.01,4.92,4.21,4.11,3.66,1.42,1.43,0.84,0.8,571.5,571.5,1.0
12M 2019,72.69,81.49,42.61,111.57,5.02,5.34,4.48,4.57,1.63,1.67,0.94,0.98,410.13,410.13,1.01
12M 2020,81.17,77.49,24.8,133.86,4.5,5.08,4.71,4.05,1.55,1.59,0.91,0.92,17.46,17.46,1.14
12M 2021,80.87,54.46,17.9,117.43,4.51,3.82,6.7,8.48,2.01,2.03,1.13,1.12,17.89,17.89,1.17
12M 2022,93.75,60.39,15.49,138.65,3.89,3.94,6.04,4.99,2.08,2.15,1.1,1.08,8.62,8.62,1.33
12M 2023,94.53,52.58,9.63,137.48,3.86,3.61,6.94,8.35,2.47,2.53,1.21,1.21,8.64,8.64,1.36
12M 2024,125.84,46.06,13.81,158.09,2.9,2.68,7.92,6.14,2.54,2.61,1.12,1.07,5.76,5.76,1.44
