Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,3.8,3.8,1.17
12M 2014,38.58,953.08,67.63,924.03,9.46,28.1,0.38,0.27,0.58,0.58,0.1,0.1,1.07,1.07,1.33
12M 2015,7.75,778.05,32.82,752.98,47.08,51.23,0.47,0.4,3.15,3.17,0.46,0.41,1.09,1.09,3.07
12M 2016,4.06,513.64,15.83,501.87,89.83,148.41,0.71,0.58,10.65,471.58,0.59,0.49,1.43,1.43,3.94
12M 2017,5.27,5223.49,73.92,5154.84,69.24,12.2,0.07,0.07,92.08,78.88,0.04,0.04,0.17,0.17,3.55
12M 2018,1.36,5284.85,35.01,5251.2,267.87,382.78,0.07,0.07,132.62,172.69,0.05,0.05,0.16,0.16,3.24
12M 2019,0.39,1502.14,20.81,1481.72,934.63,228.76,0.24,0.25,432.47,523.01,0.09,0.09,0.47,0.47,2.9
12M 2020,0.43,3561.71,55.02,3507.12,854.0,37.25,0.1,0.1,207.19,141.52,0.06,0.06,0.28,0.28,3.27
12M 2021,7.15,3777.09,27.27,3756.97,51.03,29.03,0.1,0.1,188.18,226.02,0.06,0.06,0.97,0.97,1.28
12M 2022,13.38,2922.56,31.81,2904.13,27.28,20.89,0.12,0.14,288.75,343.94,0.06,0.07,0.42,0.42,2.85
12M 2023,10.24,4178.84,73.11,4115.97,35.64,49.51,0.09,0.09,76.82,42.71,0.06,0.05,0.45,0.45,2.06
12M 2024,2.98,3521.82,44.66,3480.14,122.39,2380.35,0.1,0.1,42.55,48.37,0.05,0.05,0.38,0.38,2.1
