Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.75
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.84
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.93
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.63
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.75
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.92
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.34
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.98
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.04
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.75
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.81
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.98
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.13
