Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,66.82,,1.03
12M 2016,73.42,62.79,63.07,73.14,4.97,5.41,5.81,6.03,1.24,1.28,0.74,0.77,20.63,20.63,1.13
12M 2017,69.92,61.39,70.06,61.25,5.22,4.96,5.95,5.25,1.29,1.3,0.77,0.76,49.46,49.46,1.04
12M 2018,74.54,68.52,75.24,67.82,4.9,4.35,5.33,5.37,1.46,1.4,0.82,0.78,130.12,130.12,1.02
12M 2019,79.78,77.11,77.27,79.62,4.58,5.03,4.73,4.81,1.41,1.45,0.77,0.81,26.65,26.65,1.08
12M 2020,71.37,69.12,66.87,73.62,5.11,5.44,5.28,5.33,1.45,1.42,0.82,0.83,74.06,74.06,1.03
12M 2021,67.99,71.97,64.34,75.62,5.37,4.79,5.07,4.49,1.58,1.45,0.9,0.82,19.05,19.05,1.12
12M 2022,67.85,80.66,67.84,80.67,5.38,4.91,4.53,4.72,1.61,1.57,0.9,0.87,11.67,11.67,1.24
12M 2023,79.82,72.32,56.93,95.21,4.57,4.4,5.05,6.67,1.41,1.44,0.78,0.82,15.13,15.13,1.17
12M 2024,77.47,50.98,33.66,94.79,4.71,4.29,7.16,6.96,1.63,1.68,0.9,0.91,15.0,15.0,1.19
