Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2013,,,,,,,,,,,,,-218.66,-218.66,0.98
12M 2014,43.23,59.97,49.34,53.86,8.44,8.67,6.09,5.41,2.57,2.33,1.49,1.35,-3.87,-3.87,0.51
12M 2015,40.06,57.58,51.35,46.29,9.11,9.52,6.34,7.42,2.09,2.13,1.24,1.27,-5.34,-5.34,0.58
12M 2016,27.93,44.09,36.14,35.88,13.07,10.27,8.28,7.23,2.57,2.6,1.49,1.4,-7.68,-7.68,0.68
12M 2017,46.41,50.56,51.08,45.89,7.87,6.96,7.22,6.31,2.57,2.54,1.42,1.36,-14.92,-14.92,0.83
12M 2018,58.91,52.87,52.54,59.24,6.2,6.47,6.9,6.82,2.53,2.44,1.35,1.33,-10.43,-10.43,0.78
12M 2019,72.1,43.23,36.78,78.55,5.06,5.3,8.44,7.13,2.41,2.4,1.28,1.28,-8.71,-8.71,0.73
12M 2020,110.09,58.81,54.73,114.17,3.32,5.53,6.21,5.75,1.31,1.34,0.68,0.66,-13.31,-13.31,0.89
12M 2021,49.13,62.26,60.21,51.18,7.43,8.11,5.86,4.82,1.71,1.74,0.85,0.85,-5.6,-5.6,0.74
12M 2022,45.47,72.83,70.74,47.56,8.03,8.3,5.01,4.76,2.17,2.17,0.99,1.01,-6.16,-6.16,0.77
12M 2023,57.44,66.74,71.62,52.56,6.35,6.35,5.47,5.34,2.28,2.3,0.98,1.0,-24.21,-24.21,0.93
12M 2024,56.07,61.51,73.33,44.25,6.51,7.41,5.93,5.46,2.4,2.48,0.99,0.98,-17.28,-17.28,0.9
