Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.98,0.73,1.33,7.72,0.0,0.0,0.66,0.17,6.72
12M 2009,0.99,0.68,1.06,5.73,0.0,0.0,0.61,0.18,4.73
12M 2010,1.07,0.7,0.9,5.7,0.0,0.0,0.46,0.16,4.69
12M 2011,1.11,0.56,0.61,4.92,0.0,0.0,0.29,0.12,3.92
12M 2012,1.16,0.55,1.96,4.96,0.0,0.0,1.76,0.39,3.96
12M 2013,0.98,0.54,4.93,8.4,0.0,0.0,4.89,0.59,7.4
12M 2014,1.03,0.59,3.22,6.2,0.0,0.0,3.2,0.52,5.2
12M 2015,1.05,0.66,1.79,3.69,0.0,0.0,1.6,0.48,2.69
12M 2016,1.14,0.75,1.37,3.37,0.0,0.0,1.03,0.41,2.37
12M 2017,1.06,0.6,1.46,3.52,0.0,0.0,1.35,0.41,2.52
12M 2018,1.1,0.63,1.49,3.42,0.0,0.0,1.33,0.44,2.42
12M 2019,1.25,0.76,0.95,2.5,0.0,0.0,0.91,0.38,1.5
12M 2020,1.36,0.85,0.47,2.06,0.0,0.0,0.39,0.23,1.06
12M 2021,1.18,0.59,0.86,2.49,0.0,0.0,0.79,0.34,1.49
12M 2022,1.16,0.75,1.19,2.94,0.0,0.0,0.99,0.4,1.94
12M 2023,1.22,0.89,0.93,2.73,0.0,0.0,0.73,0.34,1.73
12M 2024,1.19,0.83,1.38,3.08,0.0,0.0,1.2,0.45,2.08
