Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,1.12,0.57,2.36,4.3,0.0,0.0,2.14,0.55,3.11
12M 2009,1.12,0.78,2.02,4.04,0.0,0.0,1.63,0.5,2.78
12M 2010,1.1,0.73,2.33,4.39,0.0,0.0,2.05,0.53,3.14
12M 2011,1.04,0.62,2.17,4.57,0.0,0.0,2.06,0.48,3.49
12M 2012,0.84,0.52,1.85,4.14,0.0,0.0,1.73,0.45,2.98
12M 2013,1.14,0.72,1.41,3.71,0.0,0.0,1.29,0.33,2.57
12M 2014,1.2,0.77,1.34,3.42,0.0,0.0,1.17,0.39,2.28
12M 2015,0.97,0.64,1.62,3.8,0.0,0.0,1.53,0.42,2.66
12M 2016,0.98,0.69,1.66,3.93,0.0,0.0,1.61,0.42,2.76
12M 2017,0.98,0.64,1.55,3.53,0.0,0.0,1.47,0.44,2.39
12M 2018,0.95,0.52,1.37,3.36,0.0,0.0,1.29,0.41,2.23
12M 2019,0.84,0.45,1.14,3.05,0.0,0.0,1.09,0.37,1.92
12M 2020,0.98,0.64,0.98,2.77,0.0,0.0,0.8,0.35,1.65
12M 2021,1.14,0.71,0.71,2.51,0.0,0.0,0.51,0.28,1.4
12M 2022,1.22,0.64,0.51,2.25,0.0,0.0,0.42,0.23,1.15
12M 2023,1.18,0.71,0.38,2.09,0.0,0.0,0.24,0.18,0.98
12M 2024,1.16,0.71,0.41,2.11,0.0,0.0,0.31,0.2,1.02
