Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,6.51,,3.14,,5.28,,1.27,19.18,19.18,1.12
12M 2009,60.82,85.67,46.49,100.0,6.0,6.72,4.26,6.64,4.24,4.31,1.15,1.28,23.42,23.42,1.12
12M 2010,62.09,59.08,52.96,68.21,5.88,5.59,6.18,5.45,4.1,3.94,1.17,1.09,23.17,23.17,1.1
12M 2011,59.11,61.12,57.72,62.51,6.17,5.59,5.97,4.89,6.01,6.94,1.45,1.41,60.98,60.98,1.04
12M 2012,58.46,61.83,63.87,56.42,6.24,6.04,5.9,6.22,6.59,5.78,1.54,1.48,-15.22,-15.22,0.84
12M 2013,66.33,65.0,77.01,54.32,5.5,4.74,5.62,5.65,,5.2,1.34,1.25,19.5,19.5,1.14
12M 2014,70.36,67.05,80.96,56.45,5.19,5.58,5.44,5.79,5.22,5.16,1.28,1.3,14.06,14.06,1.2
12M 2015,69.45,60.94,73.7,56.69,5.26,5.03,5.99,5.92,4.75,4.25,1.29,1.16,-82.85,-82.85,0.97
12M 2016,79.96,57.93,82.7,55.19,4.56,4.41,6.3,6.7,3.77,3.6,1.17,1.13,-149.22,-149.22,0.98
12M 2017,78.04,56.31,76.16,58.19,4.68,4.96,6.48,6.41,3.47,3.46,1.15,1.15,-108.79,-108.79,0.98
12M 2018,65.58,68.49,70.87,63.2,5.57,4.97,5.33,5.02,3.67,3.65,1.17,1.12,-48.86,-48.86,0.95
12M 2019,64.04,85.12,80.76,68.4,5.7,6.32,4.29,4.89,3.45,3.47,1.07,1.11,-14.1,-14.1,0.84
12M 2020,62.01,78.87,78.77,62.11,5.89,7.04,4.63,5.28,3.02,2.98,0.98,0.99,-107.74,-107.74,0.98
12M 2021,50.65,61.21,71.47,40.39,7.21,6.96,5.96,5.81,3.64,3.65,1.13,1.12,19.82,19.82,1.14
12M 2022,48.13,67.26,72.17,43.22,7.58,7.28,5.43,5.34,4.33,4.35,1.28,1.3,15.95,15.95,1.22
12M 2023,51.7,68.41,72.37,47.74,7.06,7.27,5.34,5.99,4.09,4.18,1.25,1.3,19.4,19.4,1.18
12M 2024,49.78,57.46,69.42,57.46,7.33,7.15,6.35,6.31,4.36,4.4,1.32,1.3,21.71,21.71,1.16
