Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,4.87,,3.8,,2.16,,0.87,3.46,3.46,2.09
12M 2009,89.63,92.69,38.95,143.37,4.07,4.18,3.94,4.07,1.66,1.69,0.76,0.77,3.61,3.61,1.9
12M 2010,90.67,92.86,35.27,148.26,4.03,3.99,3.93,4.13,1.63,1.69,0.73,0.74,-4.18,-4.18,0.73
12M 2011,75.2,67.0,27.85,114.35,4.85,4.53,5.45,5.93,2.37,2.51,0.97,0.99,-2.82,-2.82,0.56
12M 2012,96.27,70.64,30.1,136.81,3.79,3.69,5.17,4.97,2.62,2.91,0.96,0.97,-2.46,-2.46,0.58
12M 2013,99.59,66.57,38.18,127.98,3.66,3.66,5.48,4.93,3.12,3.15,1.07,1.05,11.84,11.84,1.21
12M 2014,74.81,58.73,40.58,92.96,4.88,5.09,6.21,5.92,3.95,4.03,1.33,1.33,23.66,23.66,1.13
12M 2015,65.37,67.43,46.24,86.56,5.58,5.44,5.41,5.14,2.57,2.21,1.11,1.01,13496.34,13496.34,1.0
12M 2016,48.0,60.11,44.47,63.64,7.6,9.42,6.07,6.57,1.87,1.91,1.05,1.11,-7.48,-7.48,0.63
12M 2017,41.61,58.7,54.38,45.93,8.77,9.01,6.22,6.85,1.48,1.56,0.92,0.98,-1.11,-1.11,0.28
12M 2018,35.96,48.67,55.19,29.44,10.15,10.42,7.5,7.29,1.74,1.75,1.09,1.12,-5.99,-5.99,0.61
12M 2019,30.69,50.4,49.27,31.82,11.89,12.24,7.24,6.85,1.74,1.75,1.14,1.15,-2.05,-2.05,0.31
12M 2020,23.91,45.35,35.85,33.41,15.27,14.6,8.05,8.28,1.88,1.89,1.23,1.21,-2.24,-2.24,0.33
12M 2021,22.89,51.95,31.21,43.63,15.95,14.87,7.03,6.18,2.01,2.01,1.26,1.22,-33.96,-33.96,0.88
12M 2022,25.64,67.0,26.04,66.6,14.24,13.8,5.45,5.25,2.07,2.06,1.24,1.21,45.57,45.57,1.09
12M 2023,28.41,69.06,23.94,73.53,12.85,11.74,5.29,5.24,2.33,2.33,1.32,1.3,61.87,61.87,1.07
12M 2024,32.22,68.99,25.33,75.88,11.33,10.77,5.29,5.43,2.52,2.5,1.37,1.36,144.45,144.45,1.03
