Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.02
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.57
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.69
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.05
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.44
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.42
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.25
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.92
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.87
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.26
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.18
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.41
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.88
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.52
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.15
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66
