Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.54
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.68
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.39
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.38
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.97
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.1
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.22
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.71
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.99
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.86
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.9
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.01
