Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.7
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.63
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.82
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.06
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.15
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.36
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.36
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.55
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.13
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.48
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.35
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.69
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.67
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.48
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.79
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.82
