Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2007,,,,,,,,,,,,,,,0.0
12M 2008,,,,,,,,,17.89,17.11,0.98,0.97,,,0.0
12M 2009,,,,,,,,,20.24,20.98,1.0,0.95,,,0.0
12M 2010,,,,,,,,,20.52,20.97,0.65,0.61,,,0.0
12M 2011,,,,,,,,,23.32,21.15,0.43,0.36,,,0.0
12M 2012,,,,,,,,,24.41,23.82,0.32,0.28,,,0.0
12M 2013,,,,,,,,,28.16,29.55,0.29,0.27,,,0.0
12M 2014,,,,,,,,,28.5,27.97,0.27,0.26,,,0.0
12M 2015,,,,,,,,,29.89,32.39,0.28,0.28,,,0.0
12M 2016,,,,,,,,,35.93,37.03,0.3,0.31,,,0.0
12M 2017,,,,,,,,,42.16,43.89,0.32,0.32,,,0.0
12M 2018,,,,,,,,,44.87,41.28,0.33,0.33,,,0.0
12M 2019,,,,,,,,,44.32,44.89,0.34,0.33,,,0.0
12M 2020,,,,,,,,,36.95,37.59,0.29,0.31,,,0.0
12M 2021,,,,,,,,,38.13,40.36,0.33,0.36,,,0.0
12M 2022,,,,,,,,,44.94,51.03,0.34,0.34,,,0.0
12M 2023,,,,,,,,,48.58,44.15,0.34,0.31,,,0.0
12M 2024,,,,,,,,,38.65,35.65,0.31,0.3,,,0.0
