Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2013,1.79,1.57,0.02,1.44,0.0,0.0,-0.03,0.01,0.44
12M 2014,3.8,3.28,0.04,1.34,0.0,0.0,0.02,0.03,0.34
12M 2015,2.62,1.99,0.03,1.42,0.0,0.0,0.02,0.02,0.42
12M 2016,3.8,2.92,0.05,1.34,0.0,0.0,0.04,0.04,0.34
12M 2017,5.14,4.27,0.63,1.95,0.0,0.0,0.61,0.32,0.94
12M 2018,2.59,2.22,0.68,2.27,0.0,0.0,0.67,0.3,1.26
12M 2019,1.56,1.34,0.64,2.46,0.0,0.0,0.63,0.26,1.45
12M 2020,1.52,1.4,0.63,2.62,0.0,0.0,0.63,0.24,1.61
12M 2021,1.77,1.54,0.37,2.09,0.0,0.0,0.36,0.18,1.08
12M 2022,1.37,1.22,0.61,2.66,0.0,0.0,0.6,0.23,1.65
12M 2023,1.2,1.15,0.91,4.15,0.0,0.0,0.91,0.22,3.14
