Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,14.46,,19.23,,5.52,,2.19,-56.02,-56.02,0.87
12M 2009,21.18,16.94,43.69,-5.57,17.23,15.62,21.54,22.27,5.4,5.43,2.3,2.31,-31.07,-31.07,0.79
12M 2010,24.6,20.33,57.39,-12.46,14.84,13.93,17.95,18.75,4.51,4.54,1.99,2.0,21.11,21.11,1.23
12M 2011,27.38,18.84,48.57,-2.35,13.33,12.14,19.38,18.42,4.48,4.68,1.99,2.11,90.62,90.62,1.08
12M 2012,26.91,16.54,28.55,14.9,13.56,13.47,22.07,18.51,4.92,4.93,2.36,2.33,20.42,20.42,1.4
12M 2013,29.16,19.44,29.4,19.2,12.52,10.4,18.78,15.81,6.51,6.65,2.63,2.57,9.44,9.44,1.63
12M 2014,31.16,26.85,36.71,21.3,11.71,11.37,13.6,10.47,9.49,9.42,2.7,2.57,7.31,7.31,2.03
12M 2015,34.86,34.64,42.04,27.46,10.47,10.31,10.54,11.52,8.87,8.7,2.47,2.47,7.31,7.31,2.03
12M 2016,25.02,18.03,21.82,21.23,14.59,13.15,20.24,22.99,13.63,12.46,3.96,3.79,12.78,12.78,1.83
12M 2017,26.66,14.68,23.34,18.0,13.69,13.5,24.87,20.66,16.9,16.57,3.1,3.04,3.55,3.55,4.39
12M 2018,32.15,18.05,31.73,18.47,11.35,11.78,20.22,18.65,20.06,20.31,2.44,2.57,3.87,3.87,4.06
12M 2019,27.43,42.17,52.0,17.6,13.31,11.92,8.66,7.04,38.55,38.67,3.43,3.3,8.34,8.34,1.53
12M 2020,27.68,33.75,48.28,13.15,13.19,11.33,10.81,15.34,56.76,57.48,4.51,4.77,20.88,20.88,1.33
12M 2021,36.44,28.34,48.22,16.56,10.02,9.44,12.88,11.61,42.86,43.03,3.98,3.59,96.0,96.0,1.05
12M 2022,45.21,39.04,57.5,26.75,8.07,9.79,9.35,9.84,29.91,31.44,3.08,3.41,-33.86,-33.86,0.88
12M 2023,37.7,29.96,44.89,22.77,9.68,11.04,12.18,14.04,29.26,29.45,3.77,4.24,-20.29,-20.29,0.77
12M 2024,27.04,20.96,36.97,11.03,13.5,13.6,17.41,17.09,25.32,23.13,4.76,4.66,-5.6,-5.6,0.38
