Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,2.96,,1.87
12M 2012,81.38,135.41,63.63,153.16,4.49,2.99,2.7,2.65,1.94,1.9,0.87,0.74,2.18,2.18,2.14
12M 2013,86.01,80.48,70.82,95.67,4.24,4.13,4.54,4.78,1.74,1.68,0.53,0.53,1.01,1.01,1.84
12M 2014,121.53,167.85,143.73,145.65,3.0,4.39,2.17,1.76,0.71,0.66,0.24,0.27,0.67,0.67,3.08
12M 2015,80.94,194.84,105.44,170.34,4.51,4.23,1.87,1.6,0.56,0.53,0.25,0.25,1.47,1.47,1.58
12M 2016,71.42,205.83,86.61,190.64,5.11,5.09,1.77,1.75,0.5,0.49,0.25,0.25,-3.63,-3.63,0.75
12M 2017,67.37,201.02,85.11,183.28,5.42,6.01,1.82,1.75,0.35,0.35,0.23,0.23,19.48,19.48,1.07
12M 2018,57.21,172.42,97.58,132.05,6.38,5.92,2.12,2.13,0.33,0.33,0.26,0.26,-4.97,-4.97,0.76
12M 2019,50.07,143.15,97.77,95.45,7.29,7.54,2.55,2.57,0.39,0.39,0.31,0.31,-14.79,-14.79,0.88
12M 2020,46.44,146.28,109.42,83.3,7.86,8.28,2.5,2.53,0.37,0.37,0.29,0.29,-8.02,-8.02,0.83
12M 2021,36.39,124.91,115.85,45.45,10.03,9.85,2.92,2.91,0.42,0.42,0.33,0.34,-8.55,-8.55,0.82
12M 2022,29.52,104.67,99.72,34.47,12.36,10.66,3.49,3.44,0.47,0.48,0.39,0.39,-11.79,-11.79,0.81
12M 2023,32.5,137.03,107.38,62.15,11.23,10.9,2.66,2.74,0.34,0.34,0.29,0.29,-6.97,-6.97,0.76
