Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2015,,,,,,,,,,,,,10.58,,3.01
12M 2016,5.23,27.45,2.75,29.93,69.78,105.1,13.3,24.32,3.52,4.64,1.49,2.07,2.12,2.12,8.09
12M 2017,12.59,59.39,18.1,53.88,29.0,38.95,6.15,5.28,1.83,1.61,0.83,0.81,4.59,4.59,1.91
12M 2018,13.57,50.26,27.6,36.23,26.91,25.13,7.26,6.53,2.61,2.41,1.27,1.22,16.45,16.45,1.33
12M 2019,17.33,38.21,32.75,22.79,21.06,22.09,9.55,11.34,2.83,3.03,1.37,1.39,27.6,27.6,1.24
12M 2020,32.28,40.75,52.51,20.52,11.31,11.98,8.96,11.53,1.78,1.79,0.81,0.82,17.85,17.85,1.2
12M 2021,26.43,24.44,36.13,14.74,13.81,14.1,14.94,15.86,2.07,2.1,0.79,0.69,1.38,1.38,4.2
12M 2022,24.15,50.24,36.7,37.69,15.11,14.54,7.26,4.73,2.75,2.75,0.85,0.83,1.69,1.69,3.18
12M 2023,17.18,51.8,30.84,38.14,21.24,32.78,7.05,6.5,3.37,3.37,1.04,1.06,2.11,2.11,4.64
12M 2024,10.31,39.72,27.86,22.17,35.41,54.17,9.19,10.36,2.17,2.18,0.83,0.82,2.4,2.4,3.14
