Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2012,,,,,,,,,,,,,9.97,,1.38
12M 2013,32.73,,28.76,3.97,11.15,8.58,,,31.17,26.6,2.44,1.92,5.88,5.88,1.64
12M 2014,41.98,,38.06,3.92,8.69,8.43,,,25.73,24.01,1.91,1.83,6.14,6.14,1.68
12M 2015,38.19,,38.84,-0.65,9.56,9.74,,,27.93,29.17,1.88,1.83,5.23,5.23,1.85
12M 2016,44.53,,72.32,-27.79,8.2,7.75,,,23.16,25.54,1.2,1.16,3.3,3.3,1.86
12M 2017,43.24,,87.92,-44.68,8.44,6.79,,,36.45,90.59,0.97,0.91,2.25,2.25,1.95
12M 2018,42.48,0.06,72.09,-29.55,8.59,8.27,5894.93,3101.7,104.02,104.72,1.07,1.08,2.4,2.4,2.07
12M 2019,49.28,0.12,80.9,-31.5,7.41,6.77,3048.8,2975.95,106.51,101.4,1.11,1.06,2.46,2.46,1.94
12M 2020,56.91,0.15,108.59,-51.53,6.41,6.66,2424.42,2509.99,38.62,26.42,0.89,0.91,2.05,2.05,2.06
12M 2021,69.13,0.18,127.21,-57.9,5.28,5.39,1986.46,2018.58,21.64,22.78,0.77,0.77,1.6,1.6,2.17
12M 2022,56.88,0.13,85.03,-28.02,6.42,6.44,2908.27,2902.68,33.41,33.3,1.07,0.99,2.27,2.27,1.93
12M 2023,39.86,0.11,70.74,-30.77,9.16,8.31,3295.91,3184.74,37.24,36.6,1.21,1.26,2.69,2.69,2.03
12M 2024,40.08,0.1,56.96,-16.78,9.11,7.22,3818.14,3920.34,42.2,41.95,1.43,1.35,3.44,3.44,1.93
