Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2009,,,,,,,,,,,,,-4.27,,0.41
12M 2010,16.44,41.4,27.84,30.0,22.21,43.88,8.82,13.6,0.23,0.43,0.22,0.41,-7.8,-7.8,0.63
12M 2011,13.46,54.75,25.33,42.88,27.11,30.97,6.67,6.33,0.22,0.21,0.21,0.2,-14.05,-14.05,0.72
12M 2012,13.57,43.21,71.03,-14.25,26.89,23.06,8.45,10.85,0.19,0.18,0.19,0.17,-1.04,-1.04,0.24
12M 2013,19.67,31.76,55.13,-3.7,18.56,16.07,11.49,9.43,0.18,0.16,0.13,0.11,5.97,5.97,1.09
12M 2014,21.31,23.24,20.35,24.2,17.13,14.42,15.71,12.7,0.26,0.27,0.17,0.18,4.69,4.69,1.19
12M 2015,23.54,21.68,25.9,19.32,15.51,12.0,16.83,17.87,0.36,0.36,0.25,0.26,-3.37,-3.37,0.71
12M 2016,29.13,18.15,25.58,21.7,12.53,10.6,20.11,19.3,0.5,0.53,0.29,0.28,1.06,1.06,2.17
12M 2017,40.43,17.79,24.77,33.45,9.03,7.95,20.52,20.47,0.53,0.52,0.28,0.29,3.54,3.54,1.37
12M 2018,47.46,16.7,29.18,34.98,7.69,6.31,21.86,21.34,0.53,0.49,0.33,0.3,-3.56,-3.56,0.71
12M 2019,49.96,17.55,41.28,26.23,7.31,6.44,20.79,18.56,0.53,0.5,0.34,0.33,-2.17,-2.17,0.58
12M 2020,52.77,24.18,58.3,18.65,6.92,6.62,15.09,13.69,0.55,0.48,0.34,0.3,-1.6,-1.6,0.54
12M 2021,43.56,21.72,55.0,10.28,8.38,6.75,16.81,16.96,0.66,0.64,0.42,0.38,-1.18,-1.18,0.38
12M 2022,45.0,15.91,46.95,13.96,8.11,7.75,22.95,27.64,0.57,0.55,0.36,0.37,-1.67,-1.67,0.56
12M 2023,46.54,10.08,30.94,25.68,7.84,6.43,36.22,37.18,0.66,0.64,0.44,0.45,-2.26,-2.26,0.47
12M 2024,47.51,9.02,24.28,32.25,7.68,7.31,40.49,40.02,0.77,0.76,0.56,0.56,-1.78,-1.78,0.32
