Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,,,,,,,,2.93,,2.4
12M 2009,90.77,56.57,50.75,96.59,4.02,4.62,6.45,6.05,5.56,5.47,0.75,0.75,2.17,2.17,3.43
12M 2010,69.53,50.97,43.12,77.38,5.25,4.69,7.16,7.56,6.32,6.26,0.83,0.79,1.74,1.74,4.42
12M 2011,72.7,47.16,58.72,61.14,5.02,3.7,7.74,5.9,4.9,4.09,0.72,0.6,5.04,5.04,1.42
12M 2012,80.22,49.66,54.38,75.5,4.55,4.26,7.35,6.7,3.68,3.71,0.54,0.48,1.0,1.0,5.42
12M 2013,72.1,50.15,40.03,82.22,5.06,4.58,7.28,6.18,3.5,3.2,0.51,0.47,1.06,1.06,4.31
12M 2014,78.72,54.91,44.99,88.64,4.64,4.05,6.65,6.22,2.95,2.7,0.4,0.36,0.56,0.56,7.8
12M 2015,86.67,65.88,43.0,109.55,4.21,4.4,5.54,5.22,2.71,2.91,0.34,0.36,0.71,0.71,7.93
12M 2016,78.63,71.2,38.03,111.8,4.64,4.15,5.13,4.52,3.21,3.11,0.39,0.36,0.96,0.96,5.08
12M 2017,82.44,78.64,43.64,117.44,4.43,4.22,4.64,4.25,3.23,3.28,0.36,0.34,0.88,0.88,5.64
12M 2018,70.71,67.09,39.16,98.64,5.16,4.8,5.44,5.14,3.69,3.6,0.43,0.43,1.19,1.19,4.32
12M 2019,60.57,49.85,31.97,78.45,6.03,5.52,7.32,6.73,4.0,3.7,0.6,0.62,1.88,1.88,3.2
12M 2020,63.63,41.82,27.68,77.77,5.74,5.96,8.73,8.64,3.14,3.17,0.67,0.67,2.67,2.67,2.56
12M 2021,64.15,38.6,26.59,76.16,5.69,5.69,9.46,9.52,2.47,2.47,0.46,0.39,1.32,1.32,4.03
12M 2022,91.53,64.97,41.94,114.56,3.99,3.73,5.62,5.05,1.73,1.77,0.24,0.22,0.74,0.74,5.27
12M 2023,105.72,74.89,43.51,137.1,3.45,3.44,4.87,4.94,1.61,1.57,0.21,0.21,0.73,0.73,4.93
12M 2024,82.25,58.13,38.98,101.4,4.44,4.21,6.28,6.14,1.96,1.89,0.28,0.27,1.23,1.23,3.08
