Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,13.26,,6.26,,1.67,,0.94,50.57,50.57,1.05
12M 2009,33.75,63.75,125.77,-28.27,10.82,9.68,5.73,6.23,1.33,1.46,0.78,0.84,21.48,21.48,1.12
12M 2010,35.16,52.97,114.18,-26.05,10.38,9.37,6.89,6.99,1.88,1.98,1.09,1.12,30.94,30.94,1.09
12M 2011,36.44,46.72,103.32,-20.16,10.02,8.27,7.81,7.22,2.38,2.27,1.26,1.17,29.52,29.52,1.1
12M 2012,41.3,55.09,119.52,-23.13,8.84,9.67,6.63,6.21,2.21,2.19,1.13,1.12,24.09,24.09,1.12
12M 2013,40.0,54.71,116.35,-21.64,9.13,8.98,6.67,5.86,2.32,2.08,1.18,1.07,22.63,22.63,1.12
12M 2014,40.36,68.35,136.26,-27.55,9.04,10.3,5.34,5.18,1.85,1.77,0.99,0.98,33.36,33.36,1.08
12M 2015,37.27,75.75,120.71,-7.69,9.79,8.58,4.82,4.43,1.57,1.41,0.9,0.81,17.95,17.95,1.14
12M 2016,45.8,78.62,115.38,9.04,7.97,7.72,4.64,4.92,1.4,1.4,0.82,0.82,17.18,17.18,1.16
12M 2017,49.47,67.58,109.19,7.86,7.38,6.86,5.4,5.2,1.59,1.61,0.94,0.95,68.74,68.74,1.04
12M 2018,45.71,68.56,100.41,13.86,7.98,7.74,5.32,4.42,1.84,1.78,1.06,0.98,71.43,71.43,1.04
12M 2019,42.12,77.78,95.75,24.15,8.66,9.48,4.69,4.85,1.64,1.63,0.98,1.01,75.63,75.63,1.04
12M 2020,45.53,90.03,93.87,41.69,8.02,7.68,4.05,4.32,1.29,1.26,0.81,0.79,25.72,25.72,1.09
12M 2021,39.23,75.99,77.65,37.57,9.3,7.71,4.8,4.47,1.88,1.86,1.07,1.01,11.31,11.31,1.24
12M 2022,36.01,81.69,82.2,35.5,10.14,10.96,4.47,3.81,1.96,1.91,1.05,1.03,8.83,8.83,1.39
12M 2023,36.73,90.7,96.86,30.57,9.94,8.76,4.02,4.48,1.62,1.62,0.91,0.95,223.04,223.04,1.01
12M 2024,36.63,72.63,93.78,15.48,9.96,9.48,5.03,5.4,1.85,1.91,1.08,1.1,45.25,45.25,1.07
