Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,5.59,,4.23,,1.19,,0.64,2.86,2.86,2.58
12M 2009,94.73,107.71,42.15,160.29,3.85,3.82,3.39,3.88,0.9,0.98,0.47,0.5,2.21,,2.37
12M 2010,78.7,92.2,29.75,141.15,4.64,4.64,3.96,3.64,1.11,1.15,0.56,0.57,2.68,2.68,2.19
12M 2011,64.73,95.11,23.1,136.74,5.64,6.48,3.84,3.64,1.18,1.19,0.57,0.55,2.49,2.49,1.92
12M 2012,55.59,105.9,19.07,142.42,6.57,8.45,3.45,3.13,1.16,1.13,0.52,0.49,1.79,1.79,2.41
12M 2013,36.72,110.63,14.69,132.66,9.94,7.78,3.3,2.92,1.17,1.09,0.52,0.48,1.79,1.79,2.33
12M 2014,35.94,118.03,14.9,139.07,10.16,10.1,3.09,3.3,1.05,1.05,0.45,0.45,2.36,2.36,1.9
12M 2015,35.0,110.62,24.67,120.95,10.43,9.02,3.3,3.09,0.91,0.81,0.4,0.37,4.12,4.12,1.43
12M 2016,28.38,110.85,37.54,101.69,12.86,14.14,3.29,3.44,0.81,0.85,0.38,0.39,5.83,5.83,1.39
12M 2017,33.87,98.8,29.13,103.54,10.78,7.7,3.69,3.83,0.89,0.9,0.4,0.39,4.65,4.65,1.44
12M 2018,40.6,108.37,22.43,126.54,8.99,7.74,3.37,2.92,1.01,0.99,0.39,0.35,2.69,2.69,1.7
12M 2019,40.06,113.76,24.79,129.03,9.11,7.93,3.21,3.74,1.04,1.08,0.35,0.34,3.15,3.15,0.0
12M 2020,35.31,120.51,45.13,110.69,10.34,10.26,3.03,2.86,0.98,0.98,0.29,0.28,3.87,3.87,1.38
12M 2021,20.64,111.43,55.9,76.17,17.68,18.68,3.28,2.95,1.22,1.25,0.33,0.33,8.04,8.04,1.19
12M 2022,23.62,105.29,61.94,66.97,15.45,9.79,3.47,3.36,1.4,1.38,0.34,0.32,6.97,6.97,1.23
12M 2023,29.19,100.06,61.87,67.38,12.51,12.58,3.65,4.07,1.31,1.29,0.3,0.29,7.43,7.43,1.24
12M 2024,33.71,102.74,71.14,65.31,10.83,10.16,3.55,3.29,1.24,1.26,0.26,0.26,5.15,5.15,0.0
