Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.09,0.06,-1.39,-0.54,-0.0,0.0,-1.38,2.56,-1.54
12M 2009,0.12,0.08,-1.39,-0.58,-0.0,0.0,-1.38,2.39,-1.58
12M 2010,0.19,0.15,-1.34,-0.5,-0.0,0.0,-1.33,2.67,-1.5
12M 2011,0.2,0.12,-1.39,-0.5,-0.0,0.0,-1.39,2.78,-1.5
12M 2012,0.2,0.13,-1.4,-0.51,-0.0,0.0,-1.39,2.77,-1.51
12M 2013,0.21,0.13,-1.32,-0.43,-0.0,0.0,-1.31,3.09,-1.43
12M 2014,0.16,0.09,-1.2,-0.3,-0.0,0.0,-1.2,3.97,-1.3
12M 2015,0.13,0.07,-1.17,-0.25,-0.0,0.0,-1.16,4.64,-1.25
12M 2016,0.11,0.05,-1.15,-0.25,-0.0,0.0,-1.15,4.68,-1.25
12M 2017,0.11,0.06,-1.16,-0.25,-0.0,0.0,-1.15,4.71,-1.25
12M 2018,0.12,0.07,-1.17,-0.26,-0.0,0.0,-1.17,4.57,-1.26
12M 2019,0.12,0.07,-1.16,-0.26,-0.0,0.0,-1.16,4.53,-1.26
12M 2020,0.11,0.06,-1.14,-0.24,-0.0,0.0,-1.13,4.52,-1.24
12M 2021,0.11,0.07,-1.14,-0.25,-0.0,0.0,-1.14,4.61,-1.25
12M 2022,0.11,0.06,-1.15,-0.24,-0.0,0.0,-1.14,4.76,-1.24
12M 2023,0.09,0.05,-1.13,-0.22,-0.0,0.0,-1.13,5.13,-1.22
12M 2024,0.04,0.02,-1.05,-0.11,-0.0,0.0,-1.04,9.64,-1.11
