Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2011,,,,,,,,,,,,,1.52,,2.83
12M 2012,49.37,2.6,31.95,20.02,7.39,7.39,140.2,85.67,0.99,0.97,0.48,0.47,2.3,2.3,2.24
12M 2013,20.23,0.24,13.49,6.98,18.04,20.45,1525.09,1546.69,4.76,4.7,1.65,1.62,10.53,10.53,1.72
12M 2014,30.6,0.13,19.68,11.05,11.93,6.88,2704.3,,1.58,0.92,0.9,0.64,-4.37,-4.37,0.63
12M 2015,115.76,,56.28,59.48,3.15,1.95,,,0.91,0.94,0.57,0.52,-4.09,-4.09,0.77
12M 2016,113.68,,116.9,-3.22,3.21,2.88,,,1.22,1.25,0.64,0.65,161.45,161.45,1.01
12M 2017,2.26,,,2.26,161.82,195.87,,,3.54,3.55,2.34,2.35,-2.38,-2.38,0.26
12M 2018,3.7,,,3.7,98.72,95.92,,,2.42,2.44,1.43,1.35,-1.8,-1.8,0.16
12M 2019,2.58,,,2.58,141.62,193.73,,,5.15,4.33,2.46,2.36,-6.32,-6.32,0.47
12M 2020,4.28,,,4.28,85.22,332.72,,,1.7,0.52,0.37,0.25,-0.34,-0.34,0.03
12M 2021,1.86,,,1.86,196.26,332.68,,,0.9,0.92,0.11,0.12,-0.1,-0.1,0.03
12M 2022,1.32,,,1.32,277.21,132.1,,,5.85,6.01,0.72,0.75,-0.53,-0.53,0.04
12M 2023,1.45,,,1.45,252.32,253.88,,,9.24,9.7,1.15,1.12,-0.8,-0.8,0.04
12M 2024,1.02,,,1.02,357.63,356.72,,,10.25,10.59,1.34,1.39,-0.91,-0.91,0.05
