Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.16,0.16,0.35,1.81,0.0,0.0,0.33,0.19,0.81
12M 2009,0.24,0.15,0.42,1.97,0.0,0.0,0.4,0.21,0.96
12M 2010,0.23,0.14,0.44,2.05,0.0,0.0,0.42,0.22,1.04
12M 2011,0.2,0.2,1.26,2.6,0.0,0.0,1.21,0.48,1.61
12M 2012,1.5,1.5,0.71,2.07,0.0,0.0,0.65,0.35,1.09
12M 2013,1.03,1.01,0.16,1.55,0.0,0.0,0.15,0.1,0.35
12M 2014,0.79,0.78,0.25,1.63,0.0,0.0,0.21,0.15,0.43
12M 2015,1.15,1.14,0.22,1.71,0.0,0.0,0.14,0.13,0.32
12M 2016,1.35,1.34,0.45,2.03,0.0,0.0,0.43,0.22,0.54
12M 2017,1.13,1.12,0.48,2.02,0.0,0.0,0.42,0.24,0.61
12M 2018,1.6,0.3,0.49,2.52,0.0,0.0,0.35,0.19,1.14
12M 2019,1.63,0.4,0.52,2.68,0.0,0.0,0.27,0.19,1.29
12M 2020,2.61,0.99,0.56,2.48,0.0,0.0,0.24,0.23,1.07
12M 2021,2.69,1.09,0.55,2.39,0.0,0.0,0.16,0.23,1.04
12M 2022,2.31,1.13,0.62,2.36,0.0,0.0,0.34,0.26,1.01
12M 2023,1.98,0.92,0.77,2.58,0.0,0.0,0.52,0.3,1.19
12M 2024,1.82,0.67,0.76,2.28,0.0,0.0,0.63,0.33,1.02
