Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.59
12M 2009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.57
12M 2010,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.31
12M 2011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.09
12M 2012,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.55
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.74
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.84
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.71
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.58
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.9
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.81
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.72
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.64
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.4
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.78
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.44
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.08
