Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2009,0.82,0.31,5.83,11.19,0.0,0.0,5.78,0.52,10.19
12M 2010,0.45,0.31,0.57,2.46,0.0,0.0,0.54,0.23,1.46
12M 2011,1.53,1.31,0.43,1.65,0.0,0.0,0.18,0.26,0.65
12M 2012,0.39,0.26,0.64,2.06,0.0,0.0,0.53,0.31,1.07
12M 2013,0.26,0.2,0.69,2.35,0.0,0.0,0.67,0.29,1.36
12M 2014,0.33,0.31,0.84,3.02,0.0,0.0,0.8,0.28,2.07
12M 2015,0.2,0.17,1.16,4.01,0.0,0.0,1.09,0.29,3.08
12M 2016,0.18,0.16,1.61,5.25,0.0,0.0,1.58,0.31,4.35
12M 2017,0.22,0.19,2.13,6.87,0.0,0.0,2.04,0.31,6.04
12M 2018,0.23,0.21,6.86,22.17,0.0,0.0,6.77,0.31,21.54
12M 2019,0.24,0.22,2.27,8.08,0.0,0.0,2.24,0.28,7.06
12M 2020,0.21,0.19,3.34,11.98,0.0,0.0,3.33,0.28,11.05
12M 2021,0.44,0.4,2.66,9.33,0.0,0.0,2.6,0.28,8.34
12M 2022,0.72,0.65,1.5,6.69,0.0,0.0,1.43,0.22,5.65
12M 2023,0.7,0.6,1.47,7.98,0.0,0.0,1.23,0.18,6.9
12M 2024,0.69,0.55,1.39,9.24,0.0,0.0,1.1,0.15,8.18
