Period,Current Ratio (Annual),Quick Ratio (Annual),Debt to Equity Ratio (Annual),Financial Leverage (Annual),LT Debt/Equity (Annual),LT Debt/Total Assets (Annual),Net Debt/Total Equity (Annual),Total Debt/Total Assets (Annual),Total Liabilities/Equity (Annual)
12M 2013,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.88
12M 2014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.94
12M 2015,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.53
12M 2016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.39
12M 2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.58
12M 2018,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.73
12M 2019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.43
12M 2020,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.45
12M 2021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.57
12M 2022,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.72
12M 2023,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.85
12M 2024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.92
