Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,8.52,,6.78,,0.41,,0.36,-7.69,-7.69,0.75
12M 2009,41.33,49.42,26.39,64.36,8.83,6.68,7.39,7.2,0.48,0.47,0.38,0.37,3.67,3.67,1.93
12M 2010,43.82,56.26,37.79,62.29,8.33,6.93,6.49,5.55,0.52,0.46,0.35,0.31,2.26,2.26,2.18
12M 2011,42.82,45.28,32.96,55.14,8.52,7.87,8.06,8.09,0.45,0.43,0.31,0.28,-2.55,-2.55,0.43
12M 2012,60.53,32.96,35.13,58.36,6.03,4.21,11.07,11.15,0.38,0.36,0.29,0.28,-4.27,-4.27,0.61
12M 2013,50.43,16.67,39.43,27.67,7.24,9.3,21.9,1901.15,0.37,0.34,0.3,0.28,-1.64,-1.64,0.24
12M 2014,47.45,0.21,24.55,23.11,7.69,7.1,1733.8,1733.8,0.33,0.33,0.27,0.27,-21.88,-21.88,0.9
12M 2015,53.56,0.14,17.0,36.7,6.82,12.96,2520.4,,0.32,0.32,0.24,0.23,2.09,2.09,2.06
12M 2016,45.97,2.07,16.93,31.11,7.94,14.76,176.54,123.19,0.3,0.3,0.2,0.2,1.03,1.03,3.25
12M 2017,26.96,3.9,16.5,14.36,13.54,24.91,93.71,70.18,0.57,0.53,0.18,0.17,0.92,0.92,4.62
12M 2018,8.81,4.88,17.32,-3.63,41.43,32.98,74.87,72.41,25.46,25.01,0.17,0.16,0.95,0.95,4.5
12M 2019,8.17,4.13,10.96,1.34,44.68,27.73,88.46,89.22,25.13,24.38,0.15,0.14,2.6,2.6,2.09
12M 2020,13.55,4.14,10.24,7.45,26.93,26.28,88.17,82.76,27.09,28.92,0.14,0.13,2.05,2.05,2.75
12M 2021,25.16,3.23,27.68,0.71,14.51,15.26,112.92,104.1,33.1,33.37,0.13,0.13,1.3,1.3,3.16
12M 2022,25.07,3.84,33.13,-4.22,14.56,18.75,95.08,85.16,24.26,23.32,0.16,0.15,1.18,1.18,2.63
12M 2023,27.41,4.13,15.02,16.52,13.31,19.42,88.42,167.14,21.28,23.0,0.16,0.16,1.27,1.27,2.06
12M 2024,21.23,4.51,11.61,14.13,17.19,43.83,80.93,159.13,36.74,54.35,0.15,0.16,0.78,0.78,3.73
