Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,13.33,,2.79,,2.56,,1.12,2.85,2.85,3.45
12M 2009,32.55,119.14,36.48,115.21,11.21,28.09,3.06,3.6,1.9,1.69,0.96,1.0,3.47,3.47,3.34
12M 2010,30.81,94.26,37.78,87.29,11.85,,3.87,3.54,2.22,2.33,1.12,1.07,2.53,2.53,3.94
12M 2011,33.83,103.14,42.76,94.21,10.79,10.39,3.54,3.21,2.37,2.35,1.03,0.99,2.28,2.28,4.42
12M 2012,34.8,108.08,40.91,101.97,10.49,10.32,3.38,3.26,2.25,2.16,0.98,0.94,2.32,2.32,3.89
12M 2013,37.8,99.79,38.17,99.42,9.66,8.59,3.66,3.64,2.25,2.2,0.97,0.94,2.14,2.14,4.18
12M 2014,36.41,94.61,34.77,96.25,10.02,10.34,3.86,3.75,2.44,2.48,0.98,0.95,1.97,1.97,5.68
12M 2015,35.23,102.19,33.31,104.11,10.36,10.1,3.57,3.24,2.19,2.07,0.9,0.86,2.09,2.09,4.65
12M 2016,34.88,112.91,36.4,111.39,10.46,10.13,3.23,3.21,1.39,1.13,0.76,0.7,4.13,4.13,2.02
12M 2017,34.1,116.3,35.43,114.97,10.7,9.99,3.14,3.01,1.02,0.99,0.66,0.64,3.86,3.86,2.01
12M 2018,31.52,117.78,32.58,116.72,11.58,10.57,3.1,2.98,0.89,0.77,0.6,0.53,9.45,9.45,1.27
12M 2019,35.17,127.37,30.11,132.43,10.38,9.7,2.87,2.7,0.72,0.71,0.5,0.49,69.67,69.67,1.03
12M 2020,40.77,134.28,29.52,145.53,8.95,8.93,2.72,2.92,0.65,0.67,0.45,0.47,-7.99,-7.99,0.8
12M 2021,33.93,120.11,31.7,122.34,10.76,10.32,3.04,3.08,0.89,0.91,0.62,0.64,-228.34,-228.34,0.99
12M 2022,33.36,129.17,35.32,127.21,10.94,10.17,2.83,2.61,1.12,1.15,0.75,0.74,13.7,13.7,1.2
12M 2023,35.41,148.24,34.22,149.43,10.31,9.74,2.46,2.3,1.27,1.31,0.79,0.79,6.53,6.53,1.48
12M 2024,34.88,144.22,30.43,148.67,10.47,11.46,2.53,2.81,1.16,1.16,0.74,0.76,8.52,8.52,1.43
