Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2014,,,,,,,,,,,,,6.66,,1.53
12M 2015,46.26,35.06,65.64,15.68,7.89,24.05,10.41,23.5,2.82,4.94,1.0,1.67,1.85,1.85,3.14
12M 2016,42.48,40.81,67.62,15.67,8.59,6.15,8.94,3.4,1.89,1.78,0.69,0.67,1.71,1.71,2.62
12M 2017,46.01,46.9,59.06,33.85,7.93,6.72,7.78,6.15,1.62,1.43,0.69,0.65,1.9,1.9,2.7
12M 2018,70.25,102.45,66.98,105.72,5.2,4.84,3.56,3.03,0.99,0.95,0.49,0.48,1.67,1.67,2.49
12M 2019,60.29,144.87,59.2,145.96,6.05,5.76,2.52,2.42,0.98,1.0,0.49,0.48,1.75,1.75,2.18
12M 2020,56.74,116.32,50.62,122.44,6.43,6.94,3.14,3.5,0.72,0.76,0.37,0.41,3.59,3.59,1.4
12M 2021,52.99,86.61,67.5,72.1,6.89,5.28,4.21,4.54,1.11,1.17,0.58,0.58,7.26,7.26,1.2
12M 2022,51.27,70.49,76.45,45.31,7.12,6.62,5.18,5.3,1.49,1.52,0.7,0.67,6.15,6.15,1.27
12M 2023,61.43,56.41,78.44,39.4,5.94,4.14,6.47,4.14,1.97,2.04,0.8,0.76,11.09,11.09,1.14
12M 2024,81.15,79.81,98.98,61.98,4.5,6.35,4.57,4.04,1.87,1.94,0.7,0.71,9.71,9.71,1.16
