Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2007,,,,,,,,,,,,,4.08,,1.82
12M 2008,14.57,16.4,1646.83,-1615.86,25.05,21.36,22.26,17.07,0.65,0.58,0.42,0.34,2.23,2.23,2.2
12M 2009,11.44,16.7,2257.93,-2229.79,31.89,31.85,21.85,25.09,0.47,0.38,0.34,0.3,-10.41,-10.41,0.84
12M 2010,10.42,14.84,2658.47,-2633.21,35.04,33.54,24.59,26.32,0.35,0.34,0.29,0.28,-10.66,-10.66,0.82
12M 2011,11.91,13.54,2477.06,-2451.61,30.65,30.33,26.95,31.97,0.31,0.3,0.26,0.26,-1.59,-1.59,0.32
12M 2012,12.35,7.84,1954.35,-1934.16,29.55,26.03,46.53,51.28,0.33,0.35,0.28,0.29,-1.41,-1.41,0.27
12M 2013,12.89,9.68,3421.42,-3398.85,28.32,28.34,37.7,35.2,0.32,0.32,0.27,0.26,-0.51,-0.51,0.09
12M 2014,17.63,13.22,5990.45,-5959.6,20.71,23.02,27.62,30.59,0.21,0.22,0.17,0.19,-0.25,-0.25,0.03
12M 2015,24.28,7.67,8074.68,-8042.73,15.04,36.81,47.57,59.18,0.16,0.2,0.13,0.16,-0.08,-0.08,0.01
12M 2016,25.33,,24365.27,-24339.94,14.41,35.21,,,0.14,0.19,0.09,0.1,-0.02,-0.02,0.01
12M 2017,111.53,,455844.83,-455733.3,3.27,3.21,,,0.02,0.08,0.01,0.01,,,0.0
12M 2018,68.62,,441223.64,-441155.02,5.32,4.87,,,5.34,8.92,0.01,0.01,,,0.0
12M 2019,58.84,,339623.51,-339564.67,6.2,6.05,,,17.89,23.95,0.03,0.03,,,0.0
12M 2020,58.28,,170653.53,-170595.25,6.26,5.66,,,43.36,148.41,1.11,2.7,-0.01,-0.01,0.0
12M 2021,45.28,7.48,10117.89,-10065.13,8.06,4.38,48.82,24.41,302.97,189.49,4.34,2.53,-0.06,-0.06,0.02
12M 2022,69.63,31.24,10354.46,-10253.59,5.24,9.45,11.68,6.19,163.59,157.14,1.77,1.13,-0.05,-0.05,0.01
12M 2023,78.14,9.15,2466.85,-2379.56,4.67,4.19,39.89,39.89,6.98,7.0,1.72,1.57,-0.1,-0.1,0.04
