Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,74.28,,,,3.25,,0.06,0.19,0.19,4.36
12M 2009,7.99,,,,45.68,34.08,,,4.77,4.85,0.13,0.11,0.31,0.31,2.87
12M 2010,84.24,,102.19,,4.33,2.67,,,25.4,25.68,0.49,0.4,1.32,1.32,1.84
12M 2011,158.33,,215.39,,2.31,3.83,,,15.79,17.8,0.24,0.24,0.67,0.67,2.44
12M 2012,11.81,,44.94,,30.92,43.02,,,15.08,18.8,0.16,0.15,0.31,0.31,2.6
12M 2013,31.11,,397.93,,11.73,6.61,,,14.44,17.3,0.09,0.08,0.53,0.53,1.5
12M 2014,89.22,,71.28,,4.09,2.62,,,18.34,20.26,0.08,0.08,0.54,0.54,1.44
12M 2015,172.28,,,,2.12,1.71,,,11.92,12.67,0.07,0.07,0.5,0.5,1.43
12M 2016,84.25,,,,4.33,2.54,,,20.52,22.69,0.11,0.1,1.29,1.29,1.2
12M 2017,21.99,,,,16.6,31.21,,,42.51,36.33,0.17,0.18,4.27,4.27,1.09
12M 2018,14.0,,,,26.08,,,,30.94,,0.1,0.13,-1.15,-1.15,0.35
12M 2019,,,,,,,,,,,0.04,0.04,-0.36,-0.36,0.27
