Period,Days Sales Outstanding (Annual),Days Inventory (Annual),Payables Period (Annual),Cash Conversion Cycle (Annual),Receivables Turnover (Annual),Receivables Turnover (TTM),Inventory Turnover (Annual),Inventory Turnover (TTM),Fixed Assets Turnover (Annual),Fixed Assets Turnover (TTM),Asset Turnover (Annual),Asset Turnover (TTM),Working Capital Turnover (Annual),Working Capital Turnover (TTM),Working Capital Ratio (Annual)
12M 2008,,,,,,0.74,,0.05,,1.96,,0.03,0.08,0.08,4.85
12M 2009,227.06,4913.7,344.36,4796.4,1.61,1.59,0.07,0.07,4.39,4.7,0.06,0.06,0.16,0.16,4.11
12M 2010,113.49,1875.82,85.65,1903.66,3.22,3.74,0.19,0.19,14.14,15.06,0.12,0.08,0.4,0.4,3.35
12M 2011,163.92,1934.57,91.03,2007.46,2.23,1.81,0.19,0.19,12.38,9.98,0.09,0.09,0.42,0.42,3.47
12M 2012,217.77,1555.75,82.73,1690.79,1.68,1.43,0.23,0.24,7.26,7.47,0.11,0.1,0.44,0.44,3.18
12M 2013,206.59,3162.26,175.55,3193.3,1.77,1.56,0.12,0.07,1.34,0.78,0.11,0.09,0.18,0.18,4.57
12M 2014,310.1,4910.96,237.65,4983.41,1.18,1.17,0.07,0.07,0.99,1.06,0.07,0.07,0.15,0.15,3.0
12M 2015,371.05,4133.09,242.12,4262.02,0.98,1.0,0.09,0.16,3.41,2.93,0.05,0.05,0.58,0.58,1.3
12M 2016,227.6,1675.95,149.6,1753.95,1.6,1.49,0.22,0.21,6.48,6.63,0.11,0.11,1.03,1.03,1.41
12M 2017,246.39,1194.94,158.79,1282.54,1.48,1.32,0.31,0.3,8.22,8.61,0.12,0.11,0.99,0.99,1.56
12M 2018,330.96,1385.49,253.79,1462.66,1.1,1.18,0.26,0.26,6.14,6.04,0.08,0.08,0.91,0.91,1.47
12M 2019,382.95,2386.29,374.63,2394.61,0.95,0.95,0.15,0.14,4.49,4.54,0.06,0.06,0.67,0.67,1.43
12M 2020,421.83,5170.83,684.42,4908.24,0.87,1.99,0.07,0.06,2.26,2.34,0.03,0.02,0.34,0.34,1.4
12M 2021,64.98,4138.79,302.83,3900.94,5.62,4.72,0.09,0.08,4.71,4.75,0.05,0.05,0.3,0.3,2.77
12M 2022,95.15,5027.12,157.8,4964.47,3.84,3.87,0.07,0.07,3.31,3.18,0.04,0.04,0.3,0.3,2.02
12M 2023,40.89,1072.11,78.42,-37.53,8.93,9.81,0.34,0.35,7.67,7.89,0.09,0.09,3.35,3.35,1.17
12M 2024,103.72,2362.87,240.33,2226.26,3.52,3.39,0.15,0.15,2.95,2.91,0.04,0.04,-3.36,-3.36,0.94
